,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Melser KRÜ,,1 Round 13 pANcada v1nny,1 Round 17 cauanzin tuyz v1nny,,,,,,,,42,0,0
keznit KRÜ,,1 Round 13 dgzin cauanzin,1 Round 16 tuyz dgzin cauanzin,,,,,,,,36,0,0
adverso KRÜ,,,,,,1 Round 4 pANcada,,,,,34,1,0
Mazino KRÜ,,2 Round 9 tuyz pANcada Round 10 tuyz cauanzin,,,,,,,,,30,1,0
Shyy KRÜ,,2 Round 3 v1nny cauanzin Round 4 cauanzin dgzin,1 Round 1 tuyz pANcada cauanzin,,,,,,,,43,0,0
pANcada LOUD,,4 Round 4 Melser Shyy Round 17 Shyy adverso Round 19 Mazino adverso Round 20 Melser Mazino,1 Round 5 adverso keznit Melser,,,,,,,,71,0,0
v1nny LOUD,,,1 Round 2 keznit adverso Melser,,,,,,,,58,3,0
tuyz LOUD,,3 Round 5 Mazino Shyy Round 10 Melser keznit Round 18 Mazino keznit,,1 Round 11 Shyy adverso Melser Mazino,,,,,,,59,0,0
cauanzin LOUD,,2 Round 1 keznit adverso Round 6 adverso Shyy,1 Round 3 keznit Mazino adverso,1 Round 7 Mazino adverso Melser Shyy,,,,,,,66,0,0
dgzin LOUD,,2 Round 1 Melser Shyy Round 8 adverso Shyy,,,1 Round 12 keznit Melser Mazino adverso Shyy,,1 Round 1 Shyy Melser,,,,76,0,0
