Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Abyss,1,"""1-0""",DRX,Attackers,Elimination
1Abyss,2,"""2-0""",DRX,Attackers,Spike Detonation
1Abyss,3,"""2-1""",FNC,Defenders,Defuse
1Abyss,4,"""3-1""",DRX,Attackers,Spike Detonation
1Abyss,5,"""3-2""",FNC,Defenders,Defuse
1Abyss,6,"""3-3""",FNC,Defenders,Elimination
1Abyss,7,"""3-4""",FNC,Defenders,Time Expired
1Abyss,8,"""3-5""",FNC,Defenders,Time Expired
1Abyss,9,"""3-6""",FNC,Defenders,Time Expired
1Abyss,10,"""3-7""",FNC,Defenders,Elimination
1Abyss,11,"""4-7""",DRX,Attackers,Elimination
1Abyss,12,"""5-7""",DRX,Attackers,Elimination
1Abyss,13,"""6-7""",FNC,Defenders,Elimination
1Abyss,14,"""7-7""",FNC,Defenders,Defuse
1Abyss,15,"""7-8""",DRX,Attackers,Spike Detonation
1Abyss,16,"""7-9""",DRX,Attackers,Spike Detonation
1Abyss,17,"""8-9""",FNC,Defenders,Defuse
1Abyss,18,"""9-9""",FNC,Defenders,Defuse
1Abyss,19,"""10-9""",FNC,Defenders,Defuse
1Abyss,20,"""10-10""",DRX,Attackers,Elimination
1Abyss,21,"""10-11""",DRX,Attackers,Spike Detonation
1Abyss,22,"""10-12""",DRX,Attackers,Spike Detonation
1Abyss,23,"""11-12""",FNC,Defenders,Defuse
1Abyss,24,"""11-13""",DRX,Attackers,Elimination
