Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Monyet,RRQ,Map_1_1Sunset,All,Omen,1.65,325,23,11,11,+12,84%,211,28%,3,0,+3
Kushy,RRQ,Map_1_1Sunset,All,Fade,1.48,194,15,7,4,+8,79%,129,28%,1,0,+1
Jemkin,RRQ,Map_1_1Sunset,All,Waylay,1.33,248,17,11,5,+6,74%,151,35%,3,3,0
xffero,RRQ,Map_1_1Sunset,All,Cypher,1.04,220,16,14,8,+2,84%,137,32%,2,2,0
crazyguy,RRQ,Map_1_1Sunset,All,Breach,0.70,136,8,13,5,-5,74%,92,30%,2,3,-1
Ash,GEN,Map_1_1Sunset,All,Sova,0.95,206,13,15,7,-2,79%,139,32%,1,1,0
Munchkin,GEN,Map_1_1Sunset,All,Viper,0.92,234,15,16,3,-1,68%,151,41%,3,4,-1
Foxy9,GEN,Map_1_1Sunset,All,Deadlock,0.86,168,13,14,3,-1,68%,104,23%,0,1,-1
Karon,GEN,Map_1_1Sunset,All,Omen,0.62,133,7,16,7,-9,53%,91,44%,2,1,+1
t3xture,GEN,Map_1_1Sunset,All,Neon,0.36,132,8,18,2,-10,32%,89,38%,2,4,-2
Monyet,RRQ,Map_1_1Sunset,Attack,Omen,1.99,379,10,3,3,+7,86%,259,39%,1,0,+1
Kushy,RRQ,Map_1_1Sunset,Attack,Fade,2.16,264,8,1,1,+7,86%,159,73%,1,0,+1
Jemkin,RRQ,Map_1_1Sunset,Attack,Waylay,1.64,292,8,3,1,+5,86%,204,60%,1,0,+1
xffero,RRQ,Map_1_1Sunset,Attack,Cypher,0.87,221,5,5,3,0,71%,144,25%,1,2,-1
crazyguy,RRQ,Map_1_1Sunset,Attack,Breach,0.53,46,1,4,2,-3,86%,20,100%,1,0,+1
Ash,GEN,Map_1_1Sunset,Attack,Sova,1.33,268,11,9,6,+2,92%,180,31%,1,0,+1
Munchkin,GEN,Map_1_1Sunset,Attack,Viper,0.87,223,9,10,1,-1,67%,155,36%,2,3,-1
Foxy9,GEN,Map_1_1Sunset,Attack,Deadlock,0.97,176,8,8,3,0,75%,118,26%,0,0,0
Karon,GEN,Map_1_1Sunset,Attack,Omen,0.67,124,4,9,7,-5,67%,82,41%,1,1,0
t3xture,GEN,Map_1_1Sunset,Attack,Neon,0.67,200,8,11,2,-3,50%,131,48%,2,2,0
Monyet,RRQ,Map_1_1Sunset,Defend,Omen,1.44,295,13,8,8,+5,83%,184,23%,2,0,+2
Kushy,RRQ,Map_1_1Sunset,Defend,Fade,1.09,154,7,6,3,+1,75%,112,11%,0,0,0
Jemkin,RRQ,Map_1_1Sunset,Defend,Waylay,1.15,224,9,8,4,+1,67%,120,13%,2,3,-1
xffero,RRQ,Map_1_1Sunset,Defend,Cypher,1.14,220,11,9,5,+2,92%,133,38%,1,0,+1
crazyguy,RRQ,Map_1_1Sunset,Defend,Breach,0.80,189,7,9,3,-2,67%,134,27%,1,3,-2
Ash,GEN,Map_1_1Sunset,Defend,Sova,0.29,100,2,6,1,-4,57%,69,33%,0,1,-1
Munchkin,GEN,Map_1_1Sunset,Defend,Viper,1.01,254,6,6,2,0,71%,144,50%,1,1,0
Foxy9,GEN,Map_1_1Sunset,Defend,Deadlock,0.67,156,5,6,0,-1,57%,78,17%,0,1,-1
Karon,GEN,Map_1_1Sunset,Defend,Omen,0.52,151,3,7,0,-4,29%,106,50%,1,0,+1
t3xture,GEN,Map_1_1Sunset,Defend,Neon,0.02,16,0,7,0,-7,,16,0%,0,2,-2
