Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
johnqt,SEN,All_Maps,All,Deadlock,1.08,177,29,27,8,+2,71%,110,24%,2,2,0
TenZ,SEN,All_Maps,All,"Gekko, Omen",0.96,177,25,31,13,-6,71%,116,23%,3,5,-2
zekken,SEN,All_Maps,All,Raze,0.74,218,29,36,5,-7,63%,140,21%,7,8,-1
Sacy,SEN,All_Maps,All,Fade,0.70,142,17,30,16,-13,68%,107,28%,1,5,-4
Zellsis,SEN,All_Maps,All,"Brimstone, Cypher",0.65,189,25,34,10,-9,68%,113,22%,2,6,-4
icy,G2,All_Maps,All,Raze,1.35,261,41,26,5,+15,73%,172,28%,7,4,+3
trent,G2,All_Maps,All,"Gekko, Fade",1.30,195,29,23,23,+6,80%,132,20%,4,2,+2
JonahP,G2,All_Maps,All,"Skye, Viper",1.30,226,32,24,21,+8,83%,136,27%,7,3,+4
leaf,G2,All_Maps,All,"Viper, Killjoy",1.04,212,29,28,15,+1,78%,142,21%,4,1,+3
valyn,G2,All_Maps,All,"Brimstone, Omen",0.96,175,27,24,16,+3,76%,94,18%,4,5,-1
johnqt,SEN,All_Maps,Attack,Deadlock,0.97,155,15,16,3,-1,67%,103,33%,1,1,0
TenZ,SEN,All_Maps,Attack,"Gekko, Omen",1.03,214,18,19,5,-1,75%,131,29%,2,3,-1
zekken,SEN,All_Maps,Attack,Raze,0.74,214,17,21,3,-4,58%,138,21%,4,6,-2
Sacy,SEN,All_Maps,Attack,Fade,0.70,154,11,18,12,-7,75%,111,47%,0,2,-2
Zellsis,SEN,All_Maps,Attack,"Brimstone, Cypher",0.65,169,13,19,6,-6,71%,110,22%,1,4,-3
icy,G2,All_Maps,Attack,Raze,0.92,217,12,11,2,+1,65%,132,27%,2,2,0
trent,G2,All_Maps,Attack,"Gekko, Fade",1.55,205,13,7,9,+6,82%,140,21%,2,1,+1
JonahP,G2,All_Maps,Attack,"Skye, Viper",1.68,265,18,8,9,+10,88%,155,31%,2,1,+1
leaf,G2,All_Maps,Attack,"Viper, Killjoy",0.63,164,8,13,6,-5,71%,108,20%,2,1,+1
valyn,G2,All_Maps,Attack,"Brimstone, Omen",1.05,208,14,12,4,+2,76%,113,35%,2,2,0
johnqt,SEN,All_Maps,Defend,Deadlock,1.24,213,14,11,5,+3,76%,122,17%,1,1,0
TenZ,SEN,All_Maps,Defend,"Gekko, Omen",0.86,136,7,12,8,-5,65%,93,16%,1,2,-1
zekken,SEN,All_Maps,Defend,Raze,0.74,214,12,15,2,-3,71%,141,20%,3,2,+1
Sacy,SEN,All_Maps,Defend,Fade,0.73,132,6,12,4,-6,59%,101,14%,1,3,-2
Zellsis,SEN,All_Maps,Defend,"Brimstone, Cypher",0.65,211,12,15,4,-3,65%,118,22%,1,2,-1
icy,G2,All_Maps,Defend,Raze,1.66,294,29,15,3,+14,79%,201,29%,5,2,+3
trent,G2,All_Maps,Defend,"Gekko, Fade",1.12,190,16,16,14,0,79%,126,19%,2,1,+1
JonahP,G2,All_Maps,Defend,"Skye, Viper",1.04,198,14,16,12,-2,79%,122,24%,5,2,+3
leaf,G2,All_Maps,Defend,"Viper, Killjoy",1.33,245,21,15,9,+6,83%,166,22%,2,0,+2
valyn,G2,All_Maps,Defend,"Brimstone, Omen",0.90,144,13,12,12,+1,75%,80,5%,2,3,-1
