Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Kai,TE,Map_2_2Ascent,All,Jett,,312,26,14,2,+12,,187,12%,7,3,+4
Biank,TE,Map_2_2Ascent,All,Sova,,236,17,12,6,+5,,162,22%,1,1,0
FengF,TE,Map_2_2Ascent,All,Killjoy,,166,13,13,3,0,,140,19%,2,3,-1
LuoK1ng,TE,Map_2_2Ascent,All,Omen,,154,13,13,9,0,,96,25%,0,1,-1
heybay,TE,Map_2_2Ascent,All,Kayo,,146,12,16,9,-4,,103,14%,2,1,+1
AAAAY,FPX,Map_2_2Ascent,All,Sova,,298,22,15,1,+7,,192,66%,0,0,0
Autumn,FPX,Map_2_2Ascent,All,Kayo,,185,13,16,6,-3,,114,52%,0,1,-1
Life,FPX,Map_2_2Ascent,All,Jett,,176,13,17,1,-4,,111,33%,7,8,-1
BerLIN,FPX,Map_2_2Ascent,All,Astra,,136,11,16,5,-5,,85,18%,1,3,-2
Lysoar,FPX,Map_2_2Ascent,All,Omen,,136,9,17,4,-8,,90,32%,1,0,+1
Kai,TE,Map_2_2Ascent,Attack,Jett,,,,,,,
Biank,TE,Map_2_2Ascent,Attack,Sova,,,,,,,
FengF,TE,Map_2_2Ascent,Attack,Killjoy,,,,,,,
LuoK1ng,TE,Map_2_2Ascent,Attack,Omen,,,,,,,
heybay,TE,Map_2_2Ascent,Attack,Kayo,,,,,,,
AAAAY,FPX,Map_2_2Ascent,Attack,Sova,,,,,,,
Autumn,FPX,Map_2_2Ascent,Attack,Kayo,,,,,,,
Life,FPX,Map_2_2Ascent,Attack,Jett,,,,,,,
BerLIN,FPX,Map_2_2Ascent,Attack,Astra,,,,,,,
Lysoar,FPX,Map_2_2Ascent,Attack,Omen,,,,,,,
Kai,TE,Map_2_2Ascent,Defend,Jett,,,,,,,
Biank,TE,Map_2_2Ascent,Defend,Sova,,,,,,,
FengF,TE,Map_2_2Ascent,Defend,Killjoy,,,,,,,
LuoK1ng,TE,Map_2_2Ascent,Defend,Omen,,,,,,,
heybay,TE,Map_2_2Ascent,Defend,Kayo,,,,,,,
AAAAY,FPX,Map_2_2Ascent,Defend,Sova,,,,,,,
Autumn,FPX,Map_2_2Ascent,Defend,Kayo,,,,,,,
Life,FPX,Map_2_2Ascent,Defend,Jett,,,,,,,
BerLIN,FPX,Map_2_2Ascent,Defend,Astra,,,,,,,
Lysoar,FPX,Map_2_2Ascent,Defend,Omen,,,,,,,
