Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Kai,TE,Map_5_5Haven,All,Jett,,334,28,15,4,+13,,201,24%,5,2,+3
heybay,TE,Map_5_5Haven,All,Breach,,240,17,13,15,+4,,150,15%,2,0,+2
FengF,TE,Map_5_5Haven,All,Killjoy,,186,15,18,3,-3,,114,29%,4,2,+2
Biank,TE,Map_5_5Haven,All,Sova,,169,12,17,3,-5,,109,17%,2,2,0
LuoK1ng,TE,Map_5_5Haven,All,Omen,,129,9,16,12,-7,,87,21%,0,2,-2
AAAAY,FPX,Map_5_5Haven,All,Breach,,267,21,16,9,+5,,181,36%,0,0,0
Lysoar,FPX,Map_5_5Haven,All,Omen,,252,16,17,16,-1,,166,31%,2,0,+2
BerLIN,FPX,Map_5_5Haven,All,Kayo,,230,16,16,14,0,,152,22%,2,7,-5
Autumn,FPX,Map_5_5Haven,All,Cypher,,194,16,15,3,+1,,125,27%,2,2,0
Life,FPX,Map_5_5Haven,All,Jett,,135,10,17,2,-7,,85,48%,2,4,-2
Kai,TE,Map_5_5Haven,Attack,Jett,,,,,,,
heybay,TE,Map_5_5Haven,Attack,Breach,,,,,,,
FengF,TE,Map_5_5Haven,Attack,Killjoy,,,,,,,
Biank,TE,Map_5_5Haven,Attack,Sova,,,,,,,
LuoK1ng,TE,Map_5_5Haven,Attack,Omen,,,,,,,
AAAAY,FPX,Map_5_5Haven,Attack,Breach,,,,,,,
Lysoar,FPX,Map_5_5Haven,Attack,Omen,,,,,,,
BerLIN,FPX,Map_5_5Haven,Attack,Kayo,,,,,,,
Autumn,FPX,Map_5_5Haven,Attack,Cypher,,,,,,,
Life,FPX,Map_5_5Haven,Attack,Jett,,,,,,,
Kai,TE,Map_5_5Haven,Defend,Jett,,,,,,,
heybay,TE,Map_5_5Haven,Defend,Breach,,,,,,,
FengF,TE,Map_5_5Haven,Defend,Killjoy,,,,,,,
Biank,TE,Map_5_5Haven,Defend,Sova,,,,,,,
LuoK1ng,TE,Map_5_5Haven,Defend,Omen,,,,,,,
AAAAY,FPX,Map_5_5Haven,Defend,Breach,,,,,,,
Lysoar,FPX,Map_5_5Haven,Defend,Omen,,,,,,,
BerLIN,FPX,Map_5_5Haven,Defend,Kayo,,,,,,,
Autumn,FPX,Map_5_5Haven,Defend,Cypher,,,,,,,
Life,FPX,Map_5_5Haven,Defend,Jett,,,,,,,
