Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
LuoK1ng,TE,Map_4_4Bind,All,Brimstone,,193,13,15,6,-2,,140,45%,0,0,0
heybay,TE,Map_4_4Bind,All,Deadlock,,190,14,14,9,0,,120,34%,1,3,-2
Kai,TE,Map_4_4Bind,All,Cypher,,168,13,16,3,-3,,118,28%,3,2,+1
FengF,TE,Map_4_4Bind,All,Raze,,162,12,17,4,-5,,114,19%,1,4,-3
Biank,TE,Map_4_4Bind,All,Skye,,146,12,19,2,-7,,88,22%,3,5,-2
Lysoar,FPX,Map_4_4Bind,All,Brimstone,,297,25,10,9,+15,,189,34%,3,1,+2
BerLIN,FPX,Map_4_4Bind,All,Sova,,209,18,11,5,+7,,137,28%,3,1,+2
Life,FPX,Map_4_4Bind,All,Jett,,189,15,16,3,-1,,119,29%,4,5,-1
Autumn,FPX,Map_4_4Bind,All,Cypher,,174,12,16,3,-4,,115,30%,2,0,+2
AAAAY,FPX,Map_4_4Bind,All,Gekko,,145,11,11,7,0,,108,48%,2,1,+1
LuoK1ng,TE,Map_4_4Bind,Attack,Brimstone,,,,,,,
heybay,TE,Map_4_4Bind,Attack,Deadlock,,,,,,,
Kai,TE,Map_4_4Bind,Attack,Cypher,,,,,,,
FengF,TE,Map_4_4Bind,Attack,Raze,,,,,,,
Biank,TE,Map_4_4Bind,Attack,Skye,,,,,,,
Lysoar,FPX,Map_4_4Bind,Attack,Brimstone,,,,,,,
BerLIN,FPX,Map_4_4Bind,Attack,Sova,,,,,,,
Life,FPX,Map_4_4Bind,Attack,Jett,,,,,,,
Autumn,FPX,Map_4_4Bind,Attack,Cypher,,,,,,,
AAAAY,FPX,Map_4_4Bind,Attack,Gekko,,,,,,,
LuoK1ng,TE,Map_4_4Bind,Defend,Brimstone,,,,,,,
heybay,TE,Map_4_4Bind,Defend,Deadlock,,,,,,,
Kai,TE,Map_4_4Bind,Defend,Cypher,,,,,,,
FengF,TE,Map_4_4Bind,Defend,Raze,,,,,,,
Biank,TE,Map_4_4Bind,Defend,Skye,,,,,,,
Lysoar,FPX,Map_4_4Bind,Defend,Brimstone,,,,,,,
BerLIN,FPX,Map_4_4Bind,Defend,Sova,,,,,,,
Life,FPX,Map_4_4Bind,Defend,Jett,,,,,,,
Autumn,FPX,Map_4_4Bind,Defend,Cypher,,,,,,,
AAAAY,FPX,Map_4_4Bind,Defend,Gekko,,,,,,,
