,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
brawk NRG,,3 Round 2 OXY Xeppaa Round 8 v1c mitch Round 21 mitch v1c,,,,,,,,,44,1,0
s0m NRG,,3 Round 6 v1c neT Round 12 OXY mitch Round 15 neT mitch,2 Round 10 v1c neT Xeppaa Round 23 v1c mitch OXY,,,1 Round 9 v1c,,,,,66,1,0
mada NRG,,3 Round 10 mitch OXY Round 19 neT mitch Round 20 Xeppaa v1c,,,1 Round 22 OXY neT mitch Xeppaa v1c,,,,,,58,0,1
skuba NRG,,3 Round 13 v1c mitch Round 17 OXY mitch Round 18 mitch neT,,1 Round 14 OXY mitch Xeppaa v1c,,,,,,,59,0,0
Ethan NRG,,3 Round 3 OXY neT Round 12 neT v1c Round 21 OXY neT,,,,,,,,,47,3,1
mitch C9,,,1 Round 11 s0m brawk skuba,,,,,,,,27,4,0
neT C9,,2 Round 6 Ethan mada Round 18 s0m mada,2 Round 5 Ethan mada skuba Round 13 skuba s0m Ethan,,,2 Round 14 skuba Round 23 s0m,,,,,46,2,1
Xeppaa C9,,4 Round 2 mada s0m Round 3 s0m Ethan Round 9 mada skuba Round 14 s0m Ethan,2 Round 10 mada Ethan brawk Round 17 brawk skuba mada,,,,1 Round 17 mada skuba,,,,57,1,1
v1c C9,,4 Round 7 Ethan skuba Round 14 brawk mada Round 16 brawk skuba Round 20 skuba s0m,1 Round 9 brawk Ethan s0m v1c,,,,,,,,68,0,0
OXY C9,,4 Round 2 skuba Ethan Round 4 mada Ethan Round 5 brawk s0m Round 13 brawk mada,1 Round 16 s0m Ethan mada,2 Round 1 s0m brawk Ethan mada Round 23 Ethan skuba brawk mada,,,,,,,60,0,0
