Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Francis,NS,All_Maps,All,"Fade, Kayo",1.45,260,39,25,19,+14,80%,162,18%,2,1,+1
Persia,NS,All_Maps,All,"Omen, Astra",1.19,193,26,23,28,+3,83%,118,32%,5,3,+2
Dambi,NS,All_Maps,All,"Neon, Raze",1.10,264,38,33,9,+5,73%,157,28%,9,10,-1
Ivy,NS,All_Maps,All,Deadlock,1.00,181,29,23,6,+6,76%,119,37%,2,3,-1
Rb,NS,All_Maps,All,"Viper, Cypher",0.91,181,27,29,12,-2,73%,117,36%,5,1,+4
UdoTan,GE,All_Maps,All,Raze,1.12,237,33,32,5,+1,78%,159,26%,7,4,+3
yoman,GE,All_Maps,All,"Vyse, Deadlock",1.04,202,31,29,13,+2,83%,132,26%,2,2,0
ban,GE,All_Maps,All,"Clove, Viper",0.86,193,28,32,10,-4,68%,128,25%,4,9,-5
Kr1stal,GE,All_Maps,All,"Sova, Fade",0.74,169,21,33,12,-12,71%,108,20%,2,5,-3
Papi,GE,All_Maps,All,"Viper, Brimstone",0.59,147,19,33,15,-14,63%,94,25%,3,3,0
Francis,NS,All_Maps,Attack,"Fade, Kayo",1.57,284,25,14,10,+11,83%,181,20%,2,0,+2
Persia,NS,All_Maps,Attack,"Omen, Astra",1.32,217,17,13,15,+4,79%,136,28%,3,1,+2
Dambi,NS,All_Maps,Attack,"Neon, Raze",0.78,218,18,19,7,-1,75%,142,26%,5,6,-1
Ivy,NS,All_Maps,Attack,Deadlock,1.11,201,20,13,5,+7,88%,135,43%,1,2,-1
Rb,NS,All_Maps,Attack,"Viper, Cypher",1.02,211,20,17,5,+3,79%,129,39%,3,1,+2
UdoTan,GE,All_Maps,Attack,Raze,1.18,253,15,13,2,+2,88%,166,33%,5,1,+4
yoman,GE,All_Maps,Attack,"Vyse, Deadlock",0.96,195,13,11,4,+2,76%,130,27%,1,1,0
ban,GE,All_Maps,Attack,"Clove, Viper",0.84,171,11,12,3,-1,65%,122,17%,0,4,-4
Kr1stal,GE,All_Maps,Attack,"Sova, Fade",0.84,147,7,11,8,-4,88%,108,18%,1,3,-2
Papi,GE,All_Maps,Attack,"Viper, Brimstone",0.76,164,10,12,7,-2,82%,93,19%,1,0,+1
Francis,NS,All_Maps,Defend,"Fade, Kayo",1.28,232,14,11,9,+3,76%,134,14%,0,1,-1
Persia,NS,All_Maps,Defend,"Omen, Astra",1.01,158,9,10,13,-1,88%,93,45%,2,2,0
Dambi,NS,All_Maps,Defend,"Neon, Raze",1.55,331,20,14,2,+6,71%,178,32%,4,4,0
Ivy,NS,All_Maps,Defend,Deadlock,0.83,151,9,10,1,-1,59%,96,28%,1,1,0
Rb,NS,All_Maps,Defend,"Viper, Cypher",0.74,139,7,12,7,-5,65%,100,31%,2,0,+2
UdoTan,GE,All_Maps,Defend,Raze,1.09,225,18,19,3,-1,71%,154,22%,2,3,-1
yoman,GE,All_Maps,Defend,"Vyse, Deadlock",1.09,205,18,18,9,0,88%,133,26%,1,1,0
ban,GE,All_Maps,Defend,"Clove, Viper",0.87,211,17,20,7,-3,71%,132,30%,4,5,-1
Kr1stal,GE,All_Maps,Defend,"Sova, Fade",0.67,183,14,22,4,-8,58%,108,22%,1,2,-1
Papi,GE,All_Maps,Defend,"Viper, Brimstone",0.46,136,9,21,8,-12,50%,95,31%,2,3,-1
