,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zellsis SEN,,3,1,,,,,,,,50,2,1
johnqt SEN,,6,2,,,,1,,,,56,5,3
bang SEN,,6,2,1,,,,1,,,50,0,1
zekken SEN,,5,2,,,,,,,,52,1,2
N4RRATE SEN,,7,4,,,,1,,,,61,6,0
Juicy WOL,,5,2,,,,,,,,50,0,0
SiuFatBB WOL,,5,,1,,3,2,,,,46,6,1
Yuicaw WOL,,5,1,,,1,,,,,39,2,1
Spring WOL,,6,2,,,,,,,,65,0,0
Lysoar WOL,,2,1,,,,,,,,35,10,0
