,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zellsis SEN,,2 Round 5 Juicy SiuFatBB Round 15 SiuFatBB Yuicaw,,,,,,,,,55,1,1
johnqt SEN,,2 Round 20 Spring SiuFatBB Round 21 Spring Lysoar,2 Round 12 Juicy SiuFatBB Lysoar Round 18 Spring SiuFatBB Juicy,,,,1 Round 21 Lysoar Spring,,,,68,0,2
bang SEN,,5 Round 4 Juicy Spring Round 5 Yuicaw Spring Round 10 Lysoar SiuFatBB Round 11 Juicy Lysoar Round 15 Juicy Spring,1 Round 9 Lysoar Spring Yuicaw,,,,,,,,52,0,0
zekken SEN,,2 Round 2 SiuFatBB Yuicaw Round 10 Yuicaw Spring,1 Round 3 Juicy Lysoar Spring,,,,,,,,54,1,2
N4RRATE SEN,,5 Round 1 Lysoar Spring Round 2 Juicy Lysoar Round 13 Spring Lysoar Round 17 Spring Juicy Round 21 Juicy Yuicaw,1 Round 20 Juicy Yuicaw Lysoar,,,,,,,,65,3,0
Juicy WOL,,1 Round 13 bang N4RRATE,1 Round 19 bang johnqt Zellsis,,,,,,,,38,0,0
SiuFatBB WOL,,3 Round 3 johnqt zekken Round 8 Zellsis N4RRATE Round 14 bang johnqt,,,,,1 Round 3 johnqt zekken,,,,34,2,0
Yuicaw WOL,,2 Round 14 zekken Zellsis Round 16 zekken johnqt,1 Round 6 zekken johnqt N4RRATE,,,1 Round 17 Zellsis,,,,,41,1,1
Spring WOL,,2 Round 8 bang johnqt Round 16 Zellsis N4RRATE,1 Round 3 N4RRATE bang Zellsis,,,,,,,,73,0,0
Lysoar WOL,,,1 Round 21 zekken bang Zellsis,,,,,,,,27,5,0
