,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zyppan M8,,2,,,,,,,,,24,4,1
kamyk M8,,2,1,1,,,,,,,56,8,0
Click M8,,3,2,,,1,,,,,50,1,0
Kada M8,,6,2,1,,,,,,,55,1,0
Minny M8,,5,2,,,,,,,,49,1,0
MAGNUM BBL,,3,2,,,1,,,,,51,1,1
PROFEK BBL,,4,,,,,,,,,37,1,0
sociablEE BBL,,10,4,,,,1,,,,94,3,2
Jamppi BBL,,5,2,1,,2,,,,,54,6,2
LewN BBL,,5,1,1,1,,1,,,,58,1,1
