Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Haven,1,"""0-1""",RRQ,Attackers,Elimination
3Haven,2,"""0-2""",RRQ,Attackers,Elimination
3Haven,3,"""0-3""",RRQ,Attackers,Spike Detonation
3Haven,4,"""1-3""",GEN,Defenders,Elimination
3Haven,5,"""2-3""",GEN,Defenders,Elimination
3Haven,6,"""3-3""",GEN,Defenders,Time Expired
3Haven,7,"""4-3""",GEN,Defenders,Elimination
3Haven,8,"""5-3""",GEN,Defenders,Elimination
3Haven,9,"""5-4""",RRQ,Attackers,Spike Detonation
3Haven,10,"""6-4""",GEN,Defenders,Elimination
3Haven,11,"""6-5""",RRQ,Attackers,Elimination
3Haven,12,"""6-6""",RRQ,Attackers,Elimination
3Haven,13,"""6-7""",GEN,Defenders,Defuse
3Haven,14,"""7-7""",RRQ,Attackers,Elimination
3Haven,15,"""8-7""",RRQ,Attackers,Elimination
3Haven,16,"""8-8""",GEN,Defenders,Defuse
3Haven,17,"""8-9""",GEN,Defenders,Defuse
3Haven,18,"""8-10""",GEN,Defenders,Elimination
3Haven,19,"""9-10""",RRQ,Attackers,Elimination
3Haven,20,"""10-10""",RRQ,Attackers,Elimination
3Haven,21,"""10-11""",GEN,Defenders,Defuse
3Haven,22,"""10-12""",GEN,Defenders,Elimination
3Haven,23,"""11-12""",RRQ,Attackers,Elimination
3Haven,24,"""12-12""",RRQ,Attackers,Elimination
3Haven,25,"""13-12""",GEN,Defenders,Defuse
3Haven,26,"""14-12""",RRQ,Attackers,Elimination
