,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,1 Round 11 OXY mitch,2 Round 14 v1c OXY mitch Round 18 OXY mitch v1c,,,,,,,,60,1,0
jawgemo G2,,3 Round 1 neT mitch Round 8 OXY Xeppaa Round 17 Xeppaa mitch,1 Round 9 OXY Xeppaa mitch,,,,,,,,54,0,0
JonahP G2,,2 Round 9 neT v1c Round 19 mitch v1c,,,,1 Round 1 v1c,,,,,46,2,2
leaf G2,,5 Round 1 OXY Xeppaa Round 2 mitch Xeppaa Round 11 neT v1c Round 15 v1c neT Round 17 neT OXY,2 Round 6 Xeppaa OXY mitch Round 19 neT OXY Xeppaa,,,,,1 Round 6 OXY Xeppaa mitch,,,86,0,2
trent G2,,2 Round 8 mitch neT Round 13 mitch v1c,2 Round 4 OXY mitch neT Round 7 OXY mitch v1c,,,,,,,,49,2,1
mitch C9,,1 Round 16 leaf valyn,,,,,,,,,30,7,0
neT C9,,4 Round 3 JonahP leaf Round 12 JonahP valyn Round 17 JonahP valyn Round 18 leaf JonahP,,,,,,,,,48,0,0
Xeppaa C9,,2 Round 9 JonahP valyn Round 16 jawgemo JonahP,1 Round 11 trent JonahP leaf,,,1 Round 11 leaf,,,,,78,1,0
v1c C9,,2 Round 1 trent leaf Round 11 valyn jawgemo,1 Round 10 leaf JonahP valyn,,,1 Round 17 leaf,,,,,42,1,0
OXY C9,,2 Round 6 jawgemo trent Round 12 jawgemo leaf,,,,,,,,,33,0,0
