Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Bind,1,"""0-1""",KC,Attackers,Elimination
1Bind,2,"""0-2""",KC,Attackers,Elimination
1Bind,3,"""1-2""",FNC,Defenders,Time Expired
1Bind,4,"""2-2""",FNC,Defenders,Elimination
1Bind,5,"""3-2""",FNC,Defenders,Elimination
1Bind,6,"""4-2""",FNC,Defenders,Defuse
1Bind,7,"""5-2""",FNC,Defenders,Elimination
1Bind,8,"""5-3""",KC,Attackers,Spike Detonation
1Bind,9,"""6-3""",FNC,Defenders,Defuse
1Bind,10,"""6-4""",KC,Attackers,Elimination
1Bind,11,"""7-4""",FNC,Defenders,Time Expired
1Bind,12,"""7-5""",KC,Attackers,Elimination
1Bind,13,"""8-5""",KC,Attackers,Elimination
1Bind,14,"""9-5""",KC,Attackers,Elimination
1Bind,15,"""10-5""",KC,Attackers,Elimination
1Bind,16,"""11-5""",KC,Attackers,Elimination
1Bind,17,"""11-6""",FNC,Defenders,Elimination
1Bind,18,"""12-6""",KC,Attackers,Elimination
1Bind,19,"""12-7""",FNC,Defenders,Elimination
1Bind,20,"""13-7""",KC,Attackers,Elimination
1Bind,21,"""""",,,
1Bind,22,"""""",,,
1Bind,23,"""""",,,
1Bind,24,"""""",,,
