,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Asuna 100T,,4 Round 7 s0m Verno Round 9 s0m Verno Round 17 s0m FiNESSE Round 21 mada s0m,,,,1 Round 7 FiNESSE,,,,,56,1,0
Boostio 100T,,,1 Round 19 Verno Ethan s0m,,,,,,,,21,5,1
eeiu 100T,,2 Round 6 s0m mada Round 9 mada Ethan,1 Round 17 mada Verno Ethan,,,1 Round 12 Verno,,,,,39,0,0
Cryocells 100T,,,1 Round 12 Ethan mada s0m,,,,,,,,45,0,0
zander 100T,,6 Round 5 Ethan FiNESSE Round 6 Verno FiNESSE Round 8 Ethan FiNESSE Round 11 Ethan Verno Round 14 mada s0m Round 18 mada Ethan,,,,1 Round 19 FiNESSE,1 Round 11 Verno Ethan,,,,63,1,0
FiNESSE NRG,,1 Round 21 Boostio zander,1 Round 16 Asuna zander Boostio,,,1 Round 21 zander,,,,,49,0,0
s0m NRG,,3 Round 2 zander eeiu Round 8 Boostio eeiu Round 15 Boostio eeiu,,,,,,,,,46,4,1
mada NRG,,2 Round 3 Boostio Asuna Round 9 Cryocells Asuna,2 Round 2 Boostio Cryocells Asuna Round 22 Asuna eeiu zander,1 Round 1 Boostio Asuna zander Cryocells,1 Round 13 Asuna eeiu Cryocells Boostio zander,,,,,,59,0,0
Ethan NRG,,1 Round 3 Cryocells eeiu,1 Round 11 eeiu Cryocells Boostio,,,,,,,,42,3,0
Verno NRG,,5 Round 4 Boostio zander Round 8 Asuna zander Round 12 Boostio Cryocells Verno Round 18 Asuna Boostio Round 19 Asuna eeiu,3 Round 10 Cryocells eeiu Asuna Round 14 Asuna Boostio Cryocells Round 21 Asuna Cryocells eeiu,,,,,,,,57,1,0
