,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Asuna 100T,,5 Round 2 Ethan FiNESSE Round 11 s0m Ethan Round 14 FiNESSE s0m Round 22 Verno s0m Round 26 Ethan Verno,1 Round 17 FiNESSE Verno Ethan,,,,,,,,58,0,0
Boostio 100T,,1 Round 7 s0m FiNESSE,,,,,,,,,14,4,0
eeiu 100T,,2 Round 15 Ethan FiNESSE Round 17 mada s0m,1 Round 9 Ethan Verno FiNESSE,1 Round 21 s0m mada FiNESSE Verno,,,,1 Round 21 FiNESSE mada Verno,,,57,2,0
Cryocells 100T,,3 Round 7 Verno Ethan Round 9 mada s0m Round 13 mada Ethan,1 Round 18 mada s0m Verno,,,,1 Round 25 FiNESSE Verno,,,,50,0,1
zander 100T,,5 Round 1 mada Ethan Round 10 Ethan mada Round 12 Verno Ethan Round 13 Verno FiNESSE Round 25 Ethan mada,,,,,,,,,41,3,1
FiNESSE NRG,,1 Round 16 Asuna Cryocells,1 Round 25 eeiu zander Cryocells,,,,,,,,52,0,1
s0m NRG,,3 Round 3 Cryocells zander Round 5 zander eeiu Round 16 Boostio eeiu,1 Round 22 Boostio eeiu Cryocells,,,,,,,,34,0,0
mada NRG,,5 Round 4 Cryocells Boostio Round 8 Asuna Cryocells Round 11 Asuna Boostio Round 20 Boostio Cryocells Round 23 zander Cryocells,1 Round 3 Asuna Boostio eeiu,,,1 Round 22 Asuna,,,,,58,0,1
Ethan NRG,,2 Round 23 Boostio eeiu Round 24 zander Cryocells,,,,,,,,,35,7,0
Verno NRG,,3 Round 8 Boostio Cryocells Round 20 zander Asuna Round 26 Boostio zander,3 Round 6 zander eeiu Boostio Round 19 Asuna zander Boostio Round 21 Asuna zander Cryocells,,,,,,,,63,1,0
