Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
t3xture,GEN,Map_1_1Lotus,All,Raze,1.46,290,21,10,1,+11,72%,180,26%,4,6,-2
Karon,GEN,Map_1_1Lotus,All,Omen,1.44,259,16,8,5,+8,83%,160,25%,1,1,0
Munchkin,GEN,Map_1_1Lotus,All,Viper,1.18,220,14,10,3,+4,83%,149,29%,2,2,0
Foxy9,GEN,Map_1_1Lotus,All,Vyse,1.08,159,10,8,3,+2,78%,103,30%,1,0,+1
Ash,GEN,Map_1_1Lotus,All,Fade,0.99,139,9,9,6,0,78%,81,35%,1,0,+1
Jemkin,RRQ,Map_1_1Lotus,All,Yoru,0.92,227,14,14,1,0,61%,134,34%,5,5,0
Monyet,RRQ,Map_1_1Lotus,All,Omen,0.80,147,9,13,2,-4,61%,109,41%,0,0,0
Kushy,RRQ,Map_1_1Lotus,All,Tejo,0.75,159,9,14,3,-5,61%,112,19%,1,1,0
crazyguy,RRQ,Map_1_1Lotus,All,Breach,0.63,136,8,15,3,-7,61%,86,35%,3,1,+2
xffero,RRQ,Map_1_1Lotus,All,Viper,0.41,98,5,14,2,-9,50%,68,15%,0,2,-2
t3xture,GEN,Map_1_1Lotus,Attack,Raze,1.31,256,12,7,1,+5,67%,162,26%,2,5,-3
Karon,GEN,Map_1_1Lotus,Attack,Omen,1.58,280,12,5,3,+7,83%,169,36%,0,1,-1
Munchkin,GEN,Map_1_1Lotus,Attack,Viper,0.93,198,8,8,2,0,75%,136,27%,2,2,0
Foxy9,GEN,Map_1_1Lotus,Attack,Vyse,1.07,184,8,6,2,+2,75%,117,29%,0,0,0
Ash,GEN,Map_1_1Lotus,Attack,Fade,1.12,166,7,6,4,+1,83%,102,46%,0,0,0
Jemkin,RRQ,Map_1_1Lotus,Attack,Yoru,0.87,272,6,5,0,+1,50%,160,64%,0,3,-3
Monyet,RRQ,Map_1_1Lotus,Attack,Omen,0.27,93,1,5,2,-4,33%,71,33%,0,0,0
Kushy,RRQ,Map_1_1Lotus,Attack,Tejo,0.54,105,1,5,1,-4,50%,100,8%,0,0,0
crazyguy,RRQ,Map_1_1Lotus,Attack,Breach,1.18,185,4,4,0,0,67%,117,45%,1,1,0
xffero,RRQ,Map_1_1Lotus,Attack,Viper,0.36,67,1,4,1,-3,50%,45,0%,0,1,-1
t3xture,GEN,Map_1_1Lotus,Defend,Raze,1.77,359,9,3,0,+6,83%,216,27%,2,1,+1
Karon,GEN,Map_1_1Lotus,Defend,Omen,1.17,219,4,3,2,+1,83%,142,13%,1,0,+1
Munchkin,GEN,Map_1_1Lotus,Defend,Viper,1.70,266,6,2,1,+4,100%,177,31%,0,0,0
Foxy9,GEN,Map_1_1Lotus,Defend,Vyse,1.10,110,2,2,1,0,83%,74,33%,1,0,+1
Ash,GEN,Map_1_1Lotus,Defend,Fade,0.73,89,2,3,2,-1,67%,39,14%,1,0,+1
Jemkin,RRQ,Map_1_1Lotus,Defend,Yoru,0.94,206,8,9,1,-1,67%,121,21%,5,2,+3
Monyet,RRQ,Map_1_1Lotus,Defend,Omen,1.07,175,8,8,0,0,75%,129,45%,0,0,0
Kushy,RRQ,Map_1_1Lotus,Defend,Tejo,0.86,186,8,9,2,-1,67%,117,26%,1,1,0
crazyguy,RRQ,Map_1_1Lotus,Defend,Breach,0.35,112,4,11,3,-7,58%,71,27%,2,0,+2
xffero,RRQ,Map_1_1Lotus,Defend,Viper,0.44,114,4,10,1,-6,50%,79,19%,0,1,-1
