,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
supamen EG,,3 Round 11 gobera spike Round 15 silentzz gobera Round 16 lz pryze,,,,,,,,,43,0,0
yay EG,,3 Round 7 gobera pryze Round 9 lz gobera Round 21 lz gobera,1 Round 19 gobera spike lz,,1 Round 18 silentzz lz spike pryze gobera,,,,,,51,0,2
Derrek EG,,5 Round 6 spike gobera Round 12 spike pryze Round 16 gobera silentzz Round 20 gobera spike Round 22 lz silentzz,2 Round 4 gobera spike pryze Round 11 silentzz lz pryze,,,,,1 Round 11 lz silentzz pryze,,,121,0,2
NaturE EG,,3 Round 6 lz pryze Round 13 gobera silentzz Round 20 pryze silentzz,1 Round 15 pryze spike lz,,,,,,,,59,2,0
icy EG,,1 Round 7 lz spike,,,,,,,,,30,1,0
pryze 2G,,3 Round 7 Derrek icy Round 13 Derrek supamen Round 17 NaturE Derrek,1 Round 3 NaturE icy Derrek,,,,,,,,48,1,0
lz 2G,,2 Round 5 icy Derrek Round 12 yay NaturE,,,,,,,,,37,0,0
silentzz 2G,,4 Round 1 supamen Derrek Round 5 yay supamen Round 12 supamen Derrek Round 22 NaturE supamen,2 Round 10 yay supamen Derrek Round 14 Derrek yay supamen,1 Round 2 yay icy supamen Derrek,,,,,,,81,0,0
gobera 2G,,,,,,,,,,,19,0,0
spike 2G,,5 Round 4 supamen NaturE Round 8 NaturE yay Round 11 yay NaturE Round 13 icy NaturE Round 18 NaturE supamen,,,,,,,,,40,5,0
