(BANK) SEN 100T (BANK),1 0.4k 0.4k,2 0.8k $$ 8.8k,3 12.9k $$ $$$ 0.7k,4 2.3k $$$ $$$ 8.6k,5 9.1k $ $$$ 21.3k,6 12.7k $$$ $$$ 8.6k,7 15.9k $$$ $$$ 1.6k,8 11.8k $$$ $$$ 4.6k,9 1.7k $$$ $$$ 7.2k,10 7.8k $$ $$$ 12.1k,11 4.9k $$$ $$$ 12.3k,12 1.0k $$ $$$ 6.2k
(BANK) SEN 100T (BANK),13 0.2k 0.9k,14 6.5k $ $$ 1.4k,15 0.9k $$ $$ 4.7k,16 1.2k $$ $ 9.5k,17 12.7k $$ $$$ 0.3k,18 12.3k $$$ $ 7.8k,19 19.8k $$$ $$$ 0.6k,20 9.5k $$$ $$$ 5.3k,21 18.2k $$$ $$$ 1.0k,22 24.3k $$$ $$ 0.7k,,
