,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
vakk BBL,,1 Round 18 tomaszy Cloud,,,,,,,,,25,2,0
PROFEK BBL,,4 Round 2 westside tomaszy Round 4 purp0 runneR Round 6 Cloud purp0 Round 8 westside purp0,1 Round 14 purp0 tomaszy westside,1 Round 3 Cloud purp0 runneR tomaszy,,,,,,,67,2,0
sociablEE BBL,,5 Round 1 runneR purp0 Round 5 purp0 westside Round 7 westside tomaszy Round 10 purp0 runneR Round 18 runneR westside,1 Round 16 Cloud purp0 westside,,1 Round 15 Cloud purp0 runneR tomaszy westside,1 Round 15 westside,,,,,77,1,1
Jamppi BBL,,1 Round 14 runneR Cloud,1 Round 13 westside Cloud tomaszy,,,,1 Round 13 Cloud tomaszy,,,,58,4,1
LewN BBL,,1 Round 7 runneR purp0,1 Round 1 westside Cloud tomaszy,,,,,,,,52,1,0
purp0 GX,,1 Round 9 vakk PROFEK,,1 Round 11 LewN sociablEE PROFEK Jamppi,,,,,,,57,0,0
Cloud GX,,1 Round 18 PROFEK LewN,1 Round 4 LewN PROFEK sociablEE,,1 Round 10 Jamppi PROFEK LewN vakk sociablEE,1 Round 4 sociablEE,,,,,93,1,0
tomaszy GX,,,,,,,,,,,30,0,0
runneR GX,,,1 Round 3 sociablEE LewN vakk,,,,,,,,43,0,2
westside GX,,2 Round 13 PROFEK LewN Round 15 Jamppi PROFEK,1 Round 12 Jamppi vakk PROFEK,,,,,,,,31,1,1
