Map,Round Number,Score,Winning Team,Winning Side,Win Method
4Ascent,1,"""1-0""",G2,Defenders,Defuse
4Ascent,2,"""2-0""",G2,Defenders,Defuse
4Ascent,3,"""2-1""",LEV,Attackers,Elimination
4Ascent,4,"""2-2""",LEV,Attackers,Elimination
4Ascent,5,"""2-3""",LEV,Attackers,Elimination
4Ascent,6,"""3-3""",G2,Defenders,Defuse
4Ascent,7,"""4-3""",G2,Defenders,Time Expired
4Ascent,8,"""4-4""",LEV,Attackers,Elimination
4Ascent,9,"""4-5""",LEV,Attackers,Elimination
4Ascent,10,"""4-6""",LEV,Attackers,Elimination
4Ascent,11,"""4-7""",LEV,Attackers,Elimination
4Ascent,12,"""4-8""",LEV,Attackers,Elimination
4Ascent,13,"""4-9""",G2,Defenders,Elimination
4Ascent,14,"""4-10""",G2,Defenders,Elimination
4Ascent,15,"""4-11""",G2,Defenders,Elimination
4Ascent,16,"""4-12""",G2,Defenders,Defuse
4Ascent,17,"""4-13""",G2,Defenders,Elimination
4Ascent,18,"""""",,,
4Ascent,19,"""""",,,
4Ascent,20,"""""",,,
4Ascent,21,"""""",,,
4Ascent,22,"""""",,,
4Ascent,23,"""""",,,
4Ascent,24,"""""",,,
