Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
kiNgg,LEV,Map_3_3Icebox,All,Viper,1.57,279,21,14,7,+7,88%,179,29%,0,1,-1
Okeanos,LEV,Map_3_3Icebox,All,Harbor,1.17,241,20,17,7,+3,71%,143,57%,1,2,-1
tex,LEV,Map_3_3Icebox,All,Killjoy,0.79,173,17,18,2,-1,71%,113,43%,3,5,-2
Sato,LEV,Map_3_3Icebox,All,Jett,0.68,164,14,19,3,-5,58%,106,28%,3,6,-3
C0M,LEV,Map_3_3Icebox,All,Sova,0.48,129,11,21,3,-10,54%,97,25%,1,2,-1
pANcada,LOUD,Map_3_3Icebox,All,Viper,1.54,319,28,16,5,+12,79%,205,45%,3,0,+3
lukxo,LOUD,Map_3_3Icebox,All,Omen,1.17,243,21,17,2,+4,79%,151,30%,7,2,+5
Virtyy,LOUD,Map_3_3Icebox,All,Jett,0.97,201,17,15,5,+2,79%,127,23%,3,4,-1
RobbieBk,LOUD,Map_3_3Icebox,All,Killjoy,0.68,151,13,18,1,-5,54%,106,28%,2,0,+2
cauanzin,LOUD,Map_3_3Icebox,All,Sova,0.62,134,10,17,8,-7,63%,94,17%,1,2,-1
kiNgg,LEV,Map_3_3Icebox,Attack,Viper,1.72,331,12,8,3,+4,92%,208,32%,0,1,-1
Okeanos,LEV,Map_3_3Icebox,Attack,Harbor,0.85,175,7,9,3,-2,50%,109,58%,0,2,-2
tex,LEV,Map_3_3Icebox,Attack,Killjoy,0.53,129,6,10,2,-4,67%,71,36%,1,3,-2
Sato,LEV,Map_3_3Icebox,Attack,Jett,0.70,169,7,11,2,-4,58%,119,36%,0,3,-3
C0M,LEV,Map_3_3Icebox,Attack,Sova,0.22,75,2,11,1,-9,33%,55,13%,0,2,-2
pANcada,LOUD,Map_3_3Icebox,Attack,Viper,1.53,317,14,9,2,+5,75%,202,56%,1,0,+1
lukxo,LOUD,Map_3_3Icebox,Attack,Omen,0.97,178,8,9,0,-1,67%,119,30%,2,2,0
Virtyy,LOUD,Map_3_3Icebox,Attack,Jett,0.53,164,6,11,2,-5,58%,107,29%,0,3,-3
RobbieBk,LOUD,Map_3_3Icebox,Attack,Killjoy,0.80,196,8,11,0,-3,50%,133,26%,2,0,+2
cauanzin,LOUD,Map_3_3Icebox,Attack,Sova,0.51,105,4,9,3,-5,42%,80,13%,0,2,-2
kiNgg,LEV,Map_3_3Icebox,Defend,Viper,1.41,229,9,6,4,+3,83%,150,24%,0,0,0
Okeanos,LEV,Map_3_3Icebox,Defend,Harbor,1.49,308,13,8,4,+5,92%,178,57%,1,0,+1
tex,LEV,Map_3_3Icebox,Defend,Killjoy,1.04,217,11,8,0,+3,75%,155,50%,2,2,0
Sato,LEV,Map_3_3Icebox,Defend,Jett,0.66,161,7,8,1,-1,58%,94,18%,3,3,0
C0M,LEV,Map_3_3Icebox,Defend,Sova,0.74,184,9,10,2,-1,75%,140,30%,1,0,+1
pANcada,LOUD,Map_3_3Icebox,Defend,Viper,1.55,321,14,7,3,+7,83%,208,35%,2,0,+2
lukxo,LOUD,Map_3_3Icebox,Defend,Omen,1.37,308,13,8,2,+5,92%,183,29%,5,0,+5
Virtyy,LOUD,Map_3_3Icebox,Defend,Jett,1.41,239,11,4,3,+7,100%,147,17%,3,1,+2
RobbieBk,LOUD,Map_3_3Icebox,Defend,Killjoy,0.57,108,5,7,1,-2,58%,78,33%,0,0,0
cauanzin,LOUD,Map_3_3Icebox,Defend,Sova,0.73,164,6,8,5,-2,83%,109,20%,1,0,+1
