,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Knight BLG,,3 Round 2 N4RRATE johnqt Round 7 johnqt zekken Round 9 bang johnqt,,,,,,,,,36,3,1
whzy BLG,,6 Round 1 zekken N4RRATE Round 2 bang Zellsis Round 8 zekken Zellsis Round 9 Zellsis zekken Round 20 Zellsis N4RRATE Round 22 Zellsis zekken,1 Round 4 N4RRATE bang zekken,,,,,,,,63,0,0
nephh BLG,,1 Round 13 N4RRATE johnqt,1 Round 1 Zellsis bang johnqt,1 Round 5 bang zekken Zellsis johnqt,,,,,,,54,0,1
Levius BLG,,1 Round 10 zekken johnqt,1 Round 13 zekken bang Zellsis,,,,,,,,45,0,0
rushia BLG,,6 Round 3 bang johnqt Round 6 bang N4RRATE Round 7 N4RRATE bang Round 8 bang N4RRATE Round 12 johnqt bang Round 14 Zellsis johnqt,2 Round 11 Zellsis N4RRATE zekken Round 21 bang johnqt zekken,,,,,,,,71,8,1
Zellsis SEN,,2 Round 10 Knight Levius Round 19 rushia Levius,1 Round 12 nephh whzy Levius,,,,,,,,63,1,0
johnqt SEN,,1 Round 6 Levius rushia,3 Round 4 nephh Levius whzy Round 10 nephh rushia whzy Round 17 Levius rushia whzy,,,2 Round 4 whzy Round 5 nephh,,,,,53,1,2
bang SEN,,2 Round 5 whzy rushia Round 17 Knight nephh,1 Round 15 Levius whzy Knight,,,,,,,,40,0,0
zekken SEN,,2 Round 20 whzy Levius Round 21 whzy Knight,,,,,,,,,51,0,1
N4RRATE SEN,,1 Round 18 rushia Levius,1 Round 19 Knight nephh whzy,,,,,,,,38,6,0
