Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Lotus,1,"""1-0""",BLG,Attackers,Elimination
3Lotus,2,"""2-0""",BLG,Attackers,Elimination
3Lotus,3,"""3-0""",BLG,Attackers,Elimination
3Lotus,4,"""4-0""",BLG,Attackers,Elimination
3Lotus,5,"""5-0""",BLG,Attackers,Elimination
3Lotus,6,"""6-0""",BLG,Attackers,Elimination
3Lotus,7,"""6-1""",EDG,Defenders,Time Expired
3Lotus,8,"""7-1""",BLG,Attackers,Elimination
3Lotus,9,"""8-1""",BLG,Attackers,Spike Detonation
3Lotus,10,"""8-2""",EDG,Defenders,Elimination
3Lotus,11,"""9-2""",BLG,Attackers,Elimination
3Lotus,12,"""9-3""",EDG,Defenders,Elimination
3Lotus,13,"""9-4""",BLG,Attackers,Elimination
3Lotus,14,"""9-5""",BLG,Attackers,Elimination
3Lotus,15,"""10-5""",EDG,Defenders,Elimination
3Lotus,16,"""10-6""",BLG,Attackers,Elimination
3Lotus,17,"""10-7""",BLG,Attackers,Elimination
3Lotus,18,"""11-7""",EDG,Defenders,Elimination
3Lotus,19,"""11-8""",BLG,Attackers,Elimination
3Lotus,20,"""11-9""",BLG,Attackers,Elimination
3Lotus,21,"""11-10""",BLG,Attackers,Elimination
3Lotus,22,"""12-10""",EDG,Defenders,Defuse
3Lotus,23,"""13-10""",EDG,Defenders,Elimination
3Lotus,24,"""""",,,
