,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,5 Round 10 Khalil raafa Round 13 raafa heat Round 20 heat pryze Round 21 havoc heat Round 22 heat Khalil valyn,1 Round 9 havoc heat pryze,,1 Round 12 raafa havoc pryze Khalil heat,1 Round 22 raafa,,,,,58,1,0
jawgemo G2,,,3 Round 13 havoc Khalil pryze Round 14 pryze raafa havoc Round 23 pryze raafa Khalil,,,,,,,,43,1,0
JonahP G2,,3 Round 5 heat heat Round 19 raafa havoc Round 20 havoc heat,,,,,,,,,55,4,0
leaf G2,,3 Round 3 havoc heat Round 15 Khalil raafa Round 18 Khalil havoc,1 Round 17 Khalil raafa pryze,1 Round 16 pryze Khalil raafa heat,,,,,,,53,0,0
trent G2,,5 Round 1 havoc Khalil Round 4 havoc pryze Round 6 Khalil havoc Round 15 heat pryze trent Round 21 Khalil raafa,,1 Round 7 havoc Khalil heat raafa,,1 Round 9 raafa,1 Round 15 pryze heat,,,,63,5,0
pryze FUR,,3 Round 6 JonahP trent Round 16 valyn JonahP Round 17 JonahP jawgemo,1 Round 7 valyn jawgemo trent pryze,,,,1 Round 7 jawgemo trent,,,,56,2,0
Khalil FUR,,5 Round 2 JonahP valyn Round 6 leaf valyn Round 8 trent leaf Round 11 valyn jawgemo Round 22 leaf trent,,,,,,,,,52,1,0
heat FUR,,3 Round 2 trent leaf Round 3 JonahP jawgemo Round 4 valyn leaf,,,,1 Round 17 leaf,,,,,40,1,1
havoc FUR,,2 Round 5 leaf trent Round 8 valyn JonahP,2 Round 11 trent JonahP leaf Round 15 leaf jawgemo valyn,,,,,,,,48,0,0
raafa FUR,,2 Round 9 valyn leaf Round 22 JonahP jawgemo raafa,1 Round 1 JonahP jawgemo trent,,,1 Round 3 leaf,,,,,47,5,0
