,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,2 Round 8 Francis Dambi Round 15 Ivy Francis,2 Round 2 Dambi Ivy Persia Round 3 Dambi Rb Ivy,,,,1 Round 2 Persia Ivy,,,,74,0,2
MaKo DRX,,3 Round 3 Francis Persia Round 14 Ivy Francis Round 16 Francis Dambi,1 Round 18 Persia Ivy Francis,,,,,,,,85,0,0
Estrella DRX,,,1 Round 17 Ivy Persia Rb,,,1 Round 17 Rb,,1 Round 4 Francis Dambi Persia,,,24,4,1
HYUNMIN DRX,,2 Round 5 Dambi Francis Round 15 Dambi Persia,,,,,,,,,54,1,0
Flashback DRX,,3 Round 12 Ivy Rb Round 13 Ivy Dambi Round 16 Rb Persia,1 Round 8 Persia Rb Ivy,,,,,,,,59,0,1
Rb NS,,,,1 Round 17 MaKo HYUNMIN Flashback free1ng,,,,,,,51,1,0
Persia NS,,3 Round 2 Flashback Estrella Round 7 Flashback HYUNMIN Round 11 Estrella Flashback,1 Round 4 free1ng HYUNMIN Flashback,,,,,,,,92,1,0
Dambi NS,,1 Round 1 Estrella HYUNMIN,,,,,,,,,46,0,0
Francis NS,,,,,,,,,,,23,7,0
Ivy NS,,5 Round 2 HYUNMIN MaKo Round 3 Flashback HYUNMIN Round 9 free1ng Estrella Round 10 Flashback Estrella Round 11 Flashback MaKo,,,,,,,,,59,0,0
