,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,5,3,,,1,2,,,,49,9,2
MaKo DRX,,6,2,,,1,,,,,54,1,1
Estrella DRX,,2,5,,,2,,1,,,37,10,1
HYUNMIN DRX,,11,2,2,,,1,,,,66,2,0
Flashback DRX,,7,1,,,,,,,,51,0,5
Rb NS,,2,3,1,,1,,,,,44,7,2
Persia NS,,6,4,,,,,,,1,61,2,1
Dambi NS,,6,2,2,,,1,,,,65,0,1
Francis NS,,6,2,2,,1,,,,,46,7,3
Ivy NS,,12,2,,,,,,,,46,7,0
