,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
brawk NRG,,3 Round 3 pANcada RobbieBk Round 11 cauanzin pANcada Round 13 Virtyy cauanzin,,1 Round 14 Virtyy lukxo RobbieBk pANcada,,,,,,,139,2,1
s0m NRG,,2 Round 3 Virtyy cauanzin Round 7 Virtyy RobbieBk,,1 Round 5 cauanzin pANcada Virtyy RobbieBk,,,,,,,67,1,0
mada NRG,,6 Round 1 Virtyy RobbieBk Round 6 cauanzin pANcada Round 8 Virtyy pANcada Round 11 Virtyy RobbieBk Round 13 lukxo pANcada Round 17 cauanzin lukxo,1 Round 9 lukxo Virtyy RobbieBk,,,,,,,,47,0,1
skuba NRG,,,,,,,,,,,68,2,0
Ethan NRG,,3 Round 12 cauanzin Virtyy Round 16 pANcada cauanzin Round 17 pANcada RobbieBk,1 Round 15 lukxo Virtyy pANcada,,,,,,,,61,4,0
pANcada LOUD,,2 Round 12 s0m Ethan Round 13 brawk skuba,1 Round 2 mada s0m brawk,,,,,,,,40,0,0
Virtyy LOUD,,2 Round 6 Ethan s0m Round 9 s0m Ethan,,,,,,,,,46,1,0
RobbieBk LOUD,,1 Round 4 mada skuba,,,,,,,,,37,0,1
cauanzin LOUD,,1 Round 1 mada skuba,,,,,,,,,41,1,1
lukxo LOUD,,3 Round 2 Ethan skuba Round 4 Ethan brawk Round 5 Ethan brawk,,,,,,,,,55,0,0
