Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Bind,1,"""1-0""",FUT,Defenders,Defuse
1Bind,2,"""2-0""",FUT,Defenders,Defuse
1Bind,3,"""2-1""",VIT,Attackers,Elimination
1Bind,4,"""2-2""",VIT,Attackers,Spike Detonation
1Bind,5,"""2-3""",VIT,Attackers,Spike Detonation
1Bind,6,"""2-4""",VIT,Attackers,Elimination
1Bind,7,"""2-5""",VIT,Attackers,Spike Detonation
1Bind,8,"""2-6""",VIT,Attackers,Elimination
1Bind,9,"""2-7""",VIT,Attackers,Elimination
1Bind,10,"""2-8""",VIT,Attackers,Elimination
1Bind,11,"""2-9""",VIT,Attackers,Elimination
1Bind,12,"""3-9""",FUT,Defenders,Defuse
1Bind,13,"""4-9""",VIT,Attackers,Elimination
1Bind,14,"""5-9""",VIT,Attackers,Elimination
1Bind,15,"""6-9""",VIT,Attackers,Elimination
1Bind,16,"""7-9""",VIT,Attackers,Elimination
1Bind,17,"""7-10""",FUT,Defenders,Elimination
1Bind,18,"""7-11""",FUT,Defenders,Defuse
1Bind,19,"""7-12""",FUT,Defenders,Defuse
1Bind,20,"""7-13""",FUT,Defenders,Defuse
1Bind,21,"""""",,,
1Bind,22,"""""",,,
1Bind,23,"""""",,,
1Bind,24,"""""",,,
