Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Lotus,1,"""0-1""",TEC,Attackers,Elimination
2Lotus,2,"""0-2""",TEC,Attackers,Elimination
2Lotus,3,"""1-2""",TYL,Defenders,Elimination
2Lotus,4,"""1-3""",TEC,Attackers,Spike Detonation
2Lotus,5,"""1-4""",TEC,Attackers,Elimination
2Lotus,6,"""2-4""",TYL,Defenders,Defuse
2Lotus,7,"""3-4""",TYL,Defenders,Time Expired
2Lotus,8,"""4-4""",TYL,Defenders,Defuse
2Lotus,9,"""5-4""",TYL,Defenders,Defuse
2Lotus,10,"""6-4""",TYL,Defenders,Elimination
2Lotus,11,"""7-4""",TYL,Defenders,Defuse
2Lotus,12,"""7-5""",TEC,Attackers,Elimination
2Lotus,13,"""8-5""",TEC,Attackers,Elimination
2Lotus,14,"""8-6""",TYL,Defenders,Defuse
2Lotus,15,"""8-7""",TYL,Defenders,Defuse
2Lotus,16,"""9-7""",TEC,Attackers,Elimination
2Lotus,17,"""10-7""",TEC,Attackers,Spike Detonation
2Lotus,18,"""10-8""",TYL,Defenders,Defuse
2Lotus,19,"""10-9""",TYL,Defenders,Defuse
2Lotus,20,"""11-9""",TEC,Attackers,Elimination
2Lotus,21,"""11-10""",TYL,Defenders,Elimination
2Lotus,22,"""12-10""",TEC,Attackers,Elimination
2Lotus,23,"""13-10""",TEC,Attackers,Elimination
2Lotus,24,"""""",,,
