Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
keiko,TL,All_Maps,All,"Omen, Astra",1.43,278,65,43,28,+22,80%,188,50%,5,3,+2
paTiTek,TL,All_Maps,All,"Kayo, Breach",1.10,186,42,39,30,+3,77%,126,30%,5,3,+2
nAts,TL,All_Maps,All,Cypher,1.01,194,47,43,16,+4,69%,133,26%,5,5,0
kamyk,TL,All_Maps,All,"Sova, Tejo",0.90,162,37,40,13,-3,66%,112,22%,6,5,+1
kamo,TL,All_Maps,All,Jett,0.89,228,51,49,12,+2,75%,147,23%,14,14,0
florescent,APK,All_Maps,All,"Jett, Phoenix",1.23,265,62,51,14,+11,69%,179,39%,14,9,+5
AvovA,APK,All_Maps,All,"Astra, Omen",0.97,171,39,46,20,-7,72%,124,35%,1,6,-5
MOLSI,APK,All_Maps,All,"Kayo, Sova, Breach",0.94,161,36,45,28,-9,83%,110,27%,1,3,-2
hype,APK,All_Maps,All,"Cypher, Killjoy",0.89,181,39,48,12,-9,71%,122,32%,8,5,+3
batujnax,APK,All_Maps,All,"Sova, Yoru",0.76,156,38,52,17,-14,68%,103,19%,6,12,-6
keiko,TL,All_Maps,Attack,"Omen, Astra",1.17,225,24,21,14,+3,72%,141,45%,0,3,-3
paTiTek,TL,All_Maps,Attack,"Kayo, Breach",1.14,230,25,22,10,+3,69%,136,39%,3,2,+1
nAts,TL,All_Maps,Attack,Cypher,0.92,175,18,20,4,-2,66%,116,24%,2,3,-1
kamyk,TL,All_Maps,Attack,"Sova, Tejo",0.58,97,11,19,2,-8,52%,66,19%,0,4,-4
kamo,TL,All_Maps,Attack,Jett,0.71,229,21,27,8,-6,79%,147,24%,6,6,0
florescent,APK,All_Maps,Attack,"Jett, Phoenix",1.07,251,32,30,3,+2,69%,167,39%,8,8,0
AvovA,APK,All_Maps,Attack,"Astra, Omen",1.10,201,26,27,9,-1,67%,140,32%,0,2,-2
MOLSI,APK,All_Maps,Attack,"Kayo, Sova, Breach",0.85,166,20,27,11,-7,78%,113,36%,0,2,-2
hype,APK,All_Maps,Attack,"Cypher, Killjoy",0.59,119,13,28,5,-15,58%,79,33%,3,3,0
batujnax,APK,All_Maps,Attack,"Sova, Yoru",0.53,119,14,31,13,-17,69%,76,26%,1,9,-8
keiko,TL,All_Maps,Defend,"Omen, Astra",1.64,323,41,22,14,+19,86%,226,54%,5,0,+5
paTiTek,TL,All_Maps,Defend,"Kayo, Breach",1.08,153,17,17,20,0,83%,119,23%,2,1,+1
nAts,TL,All_Maps,Defend,Cypher,1.08,213,29,23,12,+6,72%,147,27%,3,2,+1
kamyk,TL,All_Maps,Defend,"Sova, Tejo",1.16,209,26,21,11,+5,78%,149,24%,6,1,+5
kamo,TL,All_Maps,Defend,Jett,1.04,226,30,22,4,+8,72%,147,23%,8,8,0
florescent,APK,All_Maps,Defend,"Jett, Phoenix",1.41,288,30,21,11,+9,69%,195,39%,6,1,+5
AvovA,APK,All_Maps,Defend,"Astra, Omen",0.80,134,13,19,11,-6,79%,104,40%,1,4,-3
MOLSI,APK,All_Maps,Defend,"Kayo, Sova, Breach",1.06,158,16,18,17,-2,90%,105,18%,1,1,0
hype,APK,All_Maps,Defend,"Cypher, Killjoy",1.27,257,26,20,7,+6,86%,174,31%,5,2,+3
batujnax,APK,All_Maps,Defend,"Sova, Yoru",1.03,219,24,21,4,+3,66%,137,12%,5,3,+2
