,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
C0M LEV,,2 Round 16 Virtyy RobbieBk Round 17 lukxo cauanzin,,,,,,,,,35,0,1
tex LEV,,2 Round 1 pANcada cauanzin tex Round 13 Virtyy pANcada,1 Round 14 Virtyy pANcada RobbieBk,,,,,,,,40,1,0
Okeanos LEV,,5 Round 7 lukxo RobbieBk Round 13 cauanzin lukxo Round 22 cauanzin pANcada Round 23 RobbieBk Virtyy Round 24 RobbieBk pANcada,2 Round 12 pANcada cauanzin lukxo Round 20 Virtyy pANcada cauanzin,,,,,,,,49,4,0
kiNgg LEV,,3 Round 1 lukxo RobbieBk Round 3 Virtyy cauanzin Round 21 lukxo Virtyy,1 Round 19 Virtyy pANcada cauanzin,1 Round 10 cauanzin RobbieBk Virtyy lukxo,,1 Round 17 RobbieBk,,,,,72,1,2
Sato LEV,,2 Round 8 pANcada lukxo Round 14 cauanzin lukxo,,1 Round 18 cauanzin pANcada Virtyy RobbieBk,,,1 Round 8 pANcada lukxo,,,,45,0,0
pANcada LOUD,,7 Round 3 Sato tex Round 5 Okeanos Sato Round 6 C0M Okeanos Round 8 C0M kiNgg Round 13 Okeanos C0M Round 15 tex C0M Round 19 C0M Sato,1 Round 16 kiNgg Sato C0M,,,,,1 Round 16 C0M Sato kiNgg,,,81,1,1
Virtyy LOUD,,3 Round 9 C0M Sato Round 16 Okeanos tex Round 21 C0M Okeanos,1 Round 2 Okeanos tex kiNgg,,,,,,,,51,0,1
RobbieBk LOUD,,,1 Round 4 Sato kiNgg Okeanos,1 Round 17 Sato Okeanos tex C0M,,,,,,,41,1,1
cauanzin LOUD,,3 Round 6 tex kiNgg Round 23 Sato Okeanos Round 24 Sato Okeanos,,,,,,,,,40,5,0
lukxo LOUD,,4 Round 7 C0M Sato Round 10 Sato Okeanos Round 22 C0M tex Round 24 tex kiNgg,1 Round 3 kiNgg Okeanos C0M,,,,,,,,62,1,0
