,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
C0M LEV,,6 Round 3 lukxo RobbieBk Round 6 lukxo cauanzin Round 8 cauanzin RobbieBk Round 9 cauanzin pANcada Round 20 pANcada RobbieBk Round 22 Virtyy pANcada,,1 Round 5 lukxo Virtyy RobbieBk cauanzin,,,,,,,94,1,0
tex LEV,,2 Round 9 lukxo RobbieBk Round 10 pANcada cauanzin,,1 Round 15 RobbieBk cauanzin pANcada lukxo,,,,,,,42,1,0
Okeanos LEV,,,,,,,,,,,26,1,0
kiNgg LEV,,,,,,,,,,,23,1,0
Sato LEV,,5 Round 1 pANcada lukxo Round 7 lukxo cauanzin Round 11 cauanzin lukxo Round 20 Virtyy lukxo Round 23 lukxo RobbieBk,,1 Round 12 pANcada Virtyy RobbieBk cauanzin,,,,,,,63,0,0
pANcada LOUD,,1 Round 11 Sato Okeanos,,,,,,,,,35,0,0
Virtyy LOUD,,3 Round 13 Sato tex Round 18 Sato tex Round 23 tex C0M,1 Round 14 Sato Okeanos C0M,1 Round 6 tex Sato kiNgg C0M,,,,,,,74,0,1
RobbieBk LOUD,,3 Round 1 tex Sato Round 13 C0M Okeanos Round 22 Okeanos tex,1 Round 2 Okeanos C0M tex,,,,1 Round 1 Sato kiNgg,,,,34,0,0
cauanzin LOUD,,3 Round 7 tex kiNgg Round 10 Okeanos kiNgg Round 23 Sato kiNgg,1 Round 19 C0M Sato Okeanos,,,,,,,,48,4,0
lukxo LOUD,,2 Round 9 Sato Okeanos Round 18 C0M kiNgg,2 Round 10 Sato C0M tex Round 17 tex kiNgg C0M,,1 Round 21 Sato tex Okeanos kiNgg C0M,,,,,,79,0,0
