Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
something,PRX,Map_1_1Bind,All,Yoru,1.63,258,21,12,12,+9,91%,167,15%,4,0,+4
Jinggg,PRX,Map_1_1Bind,All,Raze,1.52,315,24,14,7,+10,82%,207,18%,5,2,+3
f0rsakeN,PRX,Map_1_1Bind,All,Brimstone,1.17,217,18,13,13,+5,77%,150,36%,2,5,-3
d4v41,PRX,Map_1_1Bind,All,Viper,0.94,176,14,14,5,0,82%,129,21%,1,1,0
PatMen,PRX,Map_1_1Bind,All,Fade,0.88,161,12,13,5,-1,68%,110,34%,0,2,-2
Rarga,XLG,Map_1_1Bind,All,Raze,0.98,183,14,16,3,-2,64%,130,24%,3,1,+2
Viva,XLG,Map_1_1Bind,All,Brimstone,0.92,178,14,16,5,-2,55%,112,41%,0,3,-3
NoMan,XLG,Map_1_1Bind,All,Skye,0.84,221,17,20,1,-3,64%,139,35%,3,1,+2
coconut,XLG,Map_1_1Bind,All,Gekko,0.57,169,13,19,3,-6,59%,100,38%,3,3,0
happywei,XLG,Map_1_1Bind,All,Viper,0.49,118,8,18,7,-10,50%,85,25%,1,4,-3
something,PRX,Map_1_1Bind,Attack,Yoru,1.33,199,7,5,6,+2,100%,137,16%,1,0,+1
Jinggg,PRX,Map_1_1Bind,Attack,Raze,1.11,239,8,7,2,+1,80%,148,13%,3,2,+1
f0rsakeN,PRX,Map_1_1Bind,Attack,Brimstone,1.99,341,14,4,7,+10,100%,218,38%,1,1,0
d4v41,PRX,Map_1_1Bind,Attack,Viper,1.37,236,9,5,1,+4,100%,167,14%,1,0,+1
PatMen,PRX,Map_1_1Bind,Attack,Fade,0.99,173,6,4,1,+2,80%,118,28%,0,1,-1
Rarga,XLG,Map_1_1Bind,Attack,Raze,0.90,197,8,9,2,-1,75%,138,36%,2,1,+1
Viva,XLG,Map_1_1Bind,Attack,Brimstone,1.13,194,9,8,2,+1,58%,133,50%,0,1,-1
NoMan,XLG,Map_1_1Bind,Attack,Skye,1.06,249,11,10,0,+1,75%,157,46%,0,0,0
coconut,XLG,Map_1_1Bind,Attack,Gekko,0.51,148,6,9,2,-3,58%,94,43%,3,2,+1
happywei,XLG,Map_1_1Bind,Attack,Viper,0.70,162,7,9,1,-2,67%,119,30%,1,2,-1
something,PRX,Map_1_1Bind,Defend,Yoru,1.88,308,14,7,6,+7,83%,192,13%,3,0,+3
Jinggg,PRX,Map_1_1Bind,Defend,Raze,1.87,380,16,7,5,+9,83%,256,21%,2,0,+2
f0rsakeN,PRX,Map_1_1Bind,Defend,Brimstone,0.49,114,4,9,6,-5,58%,94,32%,1,4,-3
d4v41,PRX,Map_1_1Bind,Defend,Viper,0.59,126,5,9,4,-4,67%,98,38%,0,1,-1
PatMen,PRX,Map_1_1Bind,Defend,Fade,0.79,152,6,9,4,-3,58%,104,41%,0,1,-1
Rarga,XLG,Map_1_1Bind,Defend,Raze,1.08,167,6,7,1,-1,50%,121,13%,1,0,+1
Viva,XLG,Map_1_1Bind,Defend,Brimstone,0.67,159,5,8,3,-3,50%,88,25%,0,2,-2
NoMan,XLG,Map_1_1Bind,Defend,Skye,0.57,188,6,10,1,-4,50%,117,23%,3,1,+2
coconut,XLG,Map_1_1Bind,Defend,Gekko,0.65,194,7,10,1,-3,60%,108,33%,0,1,-1
happywei,XLG,Map_1_1Bind,Defend,Viper,0.25,66,1,9,6,-8,30%,43,11%,0,2,-2
