Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
something,PRX,All_Maps,All,"Yoru, Sova",1.60,283,40,23,21,+17,88%,188,20%,6,1,+5
f0rsakeN,PRX,All_Maps,All,"Brimstone, Omen",1.36,268,41,25,17,+16,78%,165,37%,6,7,-1
Jinggg,PRX,All_Maps,All,Raze,1.32,286,39,27,12,+12,78%,183,16%,6,5,+1
d4v41,PRX,All_Maps,All,"Viper, Sage",0.91,158,25,25,12,0,73%,107,22%,2,3,-1
PatMen,PRX,All_Maps,All,"Fade, Viper",0.66,128,18,26,7,-8,65%,89,35%,2,2,0
NoMan,XLG,All_Maps,All,"Skye, Neon",1.05,253,35,34,5,+1,70%,159,34%,6,4,+2
Rarga,XLG,All_Maps,All,"Raze, Yoru",0.96,193,27,32,9,-5,68%,125,27%,5,3,+2
Viva,XLG,All_Maps,All,"Brimstone, Sova",0.73,142,20,30,11,-10,58%,96,35%,0,3,-3
happywei,XLG,All_Maps,All,"Viper, Cypher",0.71,165,21,32,13,-11,55%,122,36%,3,8,-5
coconut,XLG,All_Maps,All,"Gekko, Omen",0.63,165,23,35,12,-12,65%,101,36%,4,4,0
something,PRX,All_Maps,Attack,"Yoru, Sova",1.62,271,15,8,9,+7,94%,189,28%,1,1,0
f0rsakeN,PRX,All_Maps,Attack,"Brimstone, Omen",1.76,321,22,9,10,+13,94%,190,35%,3,1,+2
Jinggg,PRX,All_Maps,Attack,Raze,1.03,250,12,13,5,-1,75%,157,16%,4,3,+1
d4v41,PRX,All_Maps,Attack,"Viper, Sage",1.40,215,15,7,3,+8,88%,133,14%,2,0,+2
PatMen,PRX,All_Maps,Attack,"Fade, Viper",0.65,117,6,8,2,-2,69%,83,29%,0,1,-1
NoMan,XLG,All_Maps,Attack,"Skye, Neon",1.05,235,20,19,2,+1,71%,155,38%,2,3,-1
Rarga,XLG,All_Maps,Attack,"Raze, Yoru",0.95,205,17,19,5,-2,75%,131,36%,3,2,+1
Viva,XLG,All_Maps,Attack,"Brimstone, Sova",0.85,157,14,17,5,-3,67%,110,38%,0,1,-1
happywei,XLG,All_Maps,Attack,"Viper, Cypher",1.00,222,19,18,3,+1,67%,164,40%,3,3,0
coconut,XLG,All_Maps,Attack,"Gekko, Omen",0.50,139,11,20,8,-9,67%,86,33%,4,3,+1
something,PRX,All_Maps,Defend,"Yoru, Sova",1.59,287,25,15,12,+10,83%,187,15%,5,0,+5
f0rsakeN,PRX,All_Maps,Defend,"Brimstone, Omen",1.09,224,19,16,7,+3,67%,148,39%,3,6,-3
Jinggg,PRX,All_Maps,Defend,Raze,1.51,316,27,14,7,+13,79%,200,16%,2,2,0
d4v41,PRX,All_Maps,Defend,"Viper, Sage",0.58,123,10,18,9,-8,63%,90,33%,0,3,-3
PatMen,PRX,All_Maps,Defend,"Fade, Viper",0.66,141,12,18,5,-6,63%,94,40%,2,1,+1
NoMan,XLG,All_Maps,Defend,"Skye, Neon",1.05,273,15,15,3,0,69%,166,30%,4,1,+3
Rarga,XLG,All_Maps,Defend,"Raze, Yoru",0.98,172,10,13,4,-3,56%,115,16%,2,1,+1
Viva,XLG,All_Maps,Defend,"Brimstone, Sova",0.55,130,6,13,6,-7,44%,75,27%,0,2,-2
happywei,XLG,All_Maps,Defend,"Viper, Cypher",0.27,69,2,14,10,-12,38%,59,24%,0,5,-5
coconut,XLG,All_Maps,Defend,"Gekko, Omen",0.83,205,12,15,4,-3,63%,125,40%,0,1,-1
