,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Crws TLN,,2 Round 6 ceNder trexx Round 15 runneR Kicks,,,,,,,,,46,2,0
Governor TLN,,2 Round 6 Sayf runneR Governor Round 16 trexx ceNder,1 Round 5 ceNder Sayf trexx,,,,,,,,43,0,0
ban TLN,,2 Round 7 ceNder Sayf Round 10 ceNder runneR,,,,,,,,,47,0,1
JitBoyS TLN,,2 Round 1 ceNder runneR Round 11 Sayf trexx,1 Round 17 runneR Sayf Kicks,,,1 Round 10 Sayf,,,,,46,0,1
primmie TLN,,,2 Round 10 trexx Kicks Sayf Round 14 Sayf ceNder trexx,,,1 Round 10 Sayf,,,,,52,2,0
Sayf VIT,,1 Round 3 primmie JitBoyS,,1 Round 10 Crws Governor primmie JitBoyS,,,,,,,46,0,1
trexx VIT,,3 Round 4 Crws JitBoyS Round 5 Crws JitBoyS Round 8 Governor JitBoyS,2 Round 7 ban Governor JitBoyS Round 9 Crws JitBoyS Governor,,,,1 Round 7 Governor JitBoyS,,,,77,1,0
ceNder VIT,,1 Round 19 Crws ban,1 Round 6 ban primmie JitBoyS,,,,,,,,47,0,0
Kicks VIT,,5 Round 7 Crws primmie Round 11 JitBoyS primmie Round 12 primmie JitBoyS Round 13 Crws primmie Round 19 JitBoyS Governor,,,,1 Round 11 primmie,1 Round 6 Governor Crws,,,,82,11,0
runneR VIT,,2 Round 4 primmie Governor Round 11 Crws Governor,1 Round 1 Crws primmie Governor,,,,,,,,39,0,0
