Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Corrode,1,"""0-1""",FPX,Defenders,Elimination
2Corrode,2,"""0-2""",FPX,Defenders,Defuse
2Corrode,3,"""1-2""",NOVA,Attackers,Elimination
2Corrode,4,"""2-2""",NOVA,Attackers,Spike Detonation
2Corrode,5,"""2-3""",FPX,Defenders,Elimination
2Corrode,6,"""3-3""",NOVA,Attackers,Elimination
2Corrode,7,"""3-4""",FPX,Defenders,Elimination
2Corrode,8,"""3-5""",FPX,Defenders,Elimination
2Corrode,9,"""3-6""",FPX,Defenders,Elimination
2Corrode,10,"""4-6""",NOVA,Attackers,Elimination
2Corrode,11,"""4-7""",FPX,Defenders,Defuse
2Corrode,12,"""4-8""",FPX,Defenders,Elimination
2Corrode,13,"""4-9""",NOVA,Attackers,Elimination
2Corrode,14,"""4-10""",NOVA,Attackers,Spike Detonation
2Corrode,15,"""4-11""",NOVA,Attackers,Elimination
2Corrode,16,"""4-12""",NOVA,Attackers,Elimination
2Corrode,17,"""4-13""",NOVA,Attackers,Elimination
2Corrode,18,"""""",,,
2Corrode,19,"""""",,,
2Corrode,20,"""""",,,
2Corrode,21,"""""",,,
2Corrode,22,"""""",,,
2Corrode,23,"""""",,,
2Corrode,24,"""""",,,
