,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
stax T1,,1 Round 5 Crws ban,2 Round 9 primmie Governor Crws Round 10 Governor ban JitBoyS,,,,,,,,61,4,0
BuZz T1,,5 Round 3 ban JitBoyS Round 7 primmie ban Round 11 Governor ban Round 13 primmie Crws Round 19 ban JitBoyS,,,,1 Round 17 ban,1 Round 7 ban primmie,,,,73,0,1
Sylvan T1,,2 Round 5 primmie JitBoyS Round 20 Crws JitBoyS,1 Round 18 Governor Crws primmie,,,,,,,,44,2,0
Meteor T1,,4 Round 6 Governor JitBoyS Round 7 JitBoyS Governor Round 17 Crws primmie Round 22 primmie JitBoyS,1 Round 8 JitBoyS Crws Governor,,,,,,,,53,3,2
iZu T1,,3 Round 13 JitBoyS ban Round 20 primmie Governor Round 22 Governor ban,,,,1 Round 8 ban,,,,,63,0,0
Crws TLN,,3 Round 1 Meteor iZu Round 2 BuZz Sylvan Round 14 Meteor stax,,,,,,,,,21,3,0
Governor TLN,,3 Round 15 Sylvan stax Round 17 Meteor Sylvan Round 20 Sylvan Meteor,,,,,,,,,55,2,0
ban TLN,,4 Round 12 stax Sylvan Round 17 stax iZu Round 18 iZu stax Round 21 BuZz stax,1 Round 8 BuZz Meteor iZu,,,,,,,,51,0,0
JitBoyS TLN,,1 Round 18 Meteor Sylvan,1 Round 11 BuZz stax iZu,,,1 Round 11 iZu,,,,,58,2,1
primmie TLN,,4 Round 1 stax Sylvan Round 2 stax iZu Round 12 Meteor BuZz Round 14 iZu BuZz,,1 Round 7 Sylvan stax iZu Meteor,,,,,,,50,0,0
