Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
MaKo,DRX,Map_1_1Corrode,All,Omen,1.33,259,20,12,6,+8,76%,177,34%,2,0,+2
Flashback,DRX,Map_1_1Corrode,All,Yoru,1.26,282,22,14,2,+8,71%,188,38%,6,3,+3
HYUNMIN,DRX,Map_1_1Corrode,All,Waylay,0.86,183,13,14,5,-1,81%,116,39%,2,1,+1
BeYN,DRX,Map_1_1Corrode,All,Fade,0.85,134,10,11,4,-1,76%,88,23%,3,1,+2
free1ng,DRX,Map_1_1Corrode,All,Vyse,0.82,110,9,11,3,-2,76%,84,55%,1,2,-1
keiko,TL,Map_1_1Corrode,All,Omen,1.27,234,18,16,5,+2,76%,156,38%,0,2,-2
trexx,TL,Map_1_1Corrode,All,Vyse,1.05,164,10,13,8,-3,57%,114,24%,0,1,-1
kamo,TL,Map_1_1Corrode,All,Neon,0.88,135,9,12,4,-3,71%,99,33%,2,6,-4
nAts,TL,Map_1_1Corrode,All,Waylay,0.77,195,14,17,3,-3,62%,126,17%,4,5,-1
paTiTek,TL,Map_1_1Corrode,All,Fade,0.76,161,11,16,6,-5,67%,100,26%,1,0,+1
MaKo,DRX,Map_1_1Corrode,Attack,Omen,1.49,251,9,3,1,+6,89%,175,32%,2,0,+2
Flashback,DRX,Map_1_1Corrode,Attack,Yoru,1.71,409,13,6,2,+7,78%,259,40%,4,1,+3
HYUNMIN,DRX,Map_1_1Corrode,Attack,Waylay,0.96,191,5,6,4,-1,78%,118,32%,2,0,+2
BeYN,DRX,Map_1_1Corrode,Attack,Fade,1.34,160,6,2,1,+4,100%,110,45%,0,0,0
free1ng,DRX,Map_1_1Corrode,Attack,Vyse,0.94,71,3,2,0,+1,78%,62,60%,0,0,0
keiko,TL,Map_1_1Corrode,Attack,Omen,1.18,232,11,9,2,+2,83%,163,48%,0,0,0
trexx,TL,Map_1_1Corrode,Attack,Vyse,1.41,200,8,6,5,+2,75%,133,37%,0,0,0
kamo,TL,Map_1_1Corrode,Attack,Neon,1.24,167,7,5,3,+2,83%,127,36%,2,3,-1
nAts,TL,Map_1_1Corrode,Attack,Waylay,1.04,243,10,9,3,+1,67%,149,17%,4,3,+1
paTiTek,TL,Map_1_1Corrode,Attack,Fade,0.83,164,7,9,4,-2,75%,98,40%,0,0,0
MaKo,DRX,Map_1_1Corrode,Defend,Omen,1.21,265,11,9,5,+2,67%,179,36%,0,0,0
Flashback,DRX,Map_1_1Corrode,Defend,Yoru,0.92,187,9,8,0,+1,67%,135,35%,2,2,0
HYUNMIN,DRX,Map_1_1Corrode,Defend,Waylay,0.79,178,8,8,1,0,83%,115,50%,0,1,-1
BeYN,DRX,Map_1_1Corrode,Defend,Fade,0.48,116,4,9,3,-5,58%,72,11%,3,1,+2
free1ng,DRX,Map_1_1Corrode,Defend,Vyse,0.74,140,6,9,3,-3,75%,101,53%,1,2,-1
keiko,TL,Map_1_1Corrode,Defend,Omen,1.39,238,7,7,3,0,67%,147,29%,0,2,-2
trexx,TL,Map_1_1Corrode,Defend,Vyse,0.56,118,2,7,3,-5,33%,88,13%,0,1,-1
kamo,TL,Map_1_1Corrode,Defend,Neon,0.41,95,2,7,1,-5,56%,60,27%,0,3,-3
nAts,TL,Map_1_1Corrode,Defend,Waylay,0.42,131,4,8,0,-4,56%,96,15%,0,2,-2
paTiTek,TL,Map_1_1Corrode,Defend,Fade,0.67,158,4,7,2,-3,56%,103,13%,1,0,+1
