,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
mitch C9,,4 Round 2 zander Kess Round 5 Kess Cryocells Round 6 zander Cryocells Round 7 Cryocells eeiu,,,,,,,,,57,6,0
neT C9,,2 Round 19 eeiu zander Round 22 Cryocells zander,,,,,,,,,30,2,0
Xeppaa C9,,3 Round 7 zander Kess Round 13 Cryocells eeiu Round 18 Kess zander,1 Round 20 eeiu zander Kess,,,,1 Round 10 eeiu Asuna,1 Round 20 Kess Cryocells zander,,,55,0,1
v1c C9,,3 Round 10 zander Kess Round 11 Asuna zander Round 15 Asuna zander,1 Round 18 eeiu Cryocells Asuna,,,,,,,,51,2,1
OXY C9,,2 Round 9 Asuna zander Round 17 Kess eeiu,2 Round 1 zander Asuna eeiu Round 5 Asuna zander eeiu,,,,,,,,51,1,1
Asuna 100T,,1 Round 4 OXY neT,1 Round 10 v1c neT Xeppaa,,,,,,,,45,0,0
eeiu 100T,,3 Round 3 OXY mitch Round 6 Xeppaa neT Round 10 OXY mitch,2 Round 8 neT v1c mitch Round 16 OXY v1c neT,,,,,,,,82,2,2
Cryocells 100T,,4 Round 9 Xeppaa OXY Round 12 Xeppaa neT Round 13 OXY v1c Round 22 Xeppaa mitch,,,,,,,,,61,2,0
zander 100T,,5 Round 4 v1c Xeppaa Round 12 OXY mitch Round 13 neT mitch Round 15 OXY neT Round 21 neT mitch,,,,,,,,,53,3,0
Kess 100T,,2 Round 15 Xeppaa v1c Round 20 OXY v1c,1 Round 14 neT v1c mitch,,,1 Round 6 v1c,1 Round 15 Xeppaa v1c,,,,28,1,1
