,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Munchkin GEN,,4,,1,,,,1,,,42,7,0
t3xture GEN,,8,1,1,,,1,,,,38,1,1
Foxy9 GEN,,8,1,,,,,,,,44,5,1
yoman GEN,,7,2,,,,,,,,45,2,2
Karon GEN,,6,,,1,1,,,,,41,2,3
free1ng DRX,,7,4,,,,,,,,66,6,3
MaKo DRX,,5,2,1,,2,,,,,54,6,1
BeYN DRX,,7,2,1,,,,,,,73,7,1
HYUNMIN DRX,,7,,1,,,,,,,57,1,0
Flashback DRX,,8,2,,,,,,,,47,1,1
