,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Munchkin GEN,,3 Round 11 free1ng MaKo Round 23 HYUNMIN MaKo Round 24 BeYN free1ng,,,,,,,,,39,1,0
t3xture GEN,,3 Round 16 free1ng Flashback Round 19 HYUNMIN MaKo Round 26 MaKo free1ng,,,,,1 Round 19 MaKo HYUNMIN,,,,32,1,1
Foxy9 GEN,,7 Round 2 MaKo free1ng Round 11 HYUNMIN BeYN Round 16 MaKo BeYN Round 20 Flashback MaKo Round 21 HYUNMIN BeYN Round 22 free1ng Flashback Round 26 BeYN Flashback,,,,,,,,,58,5,1
yoman GEN,,3 Round 17 MaKo HYUNMIN Round 24 HYUNMIN MaKo Round 27 HYUNMIN Flashback,2 Round 2 Flashback BeYN HYUNMIN Round 9 HYUNMIN MaKo Flashback,,,,,,,,41,2,1
Karon GEN,,3 Round 1 MaKo BeYN Round 23 Flashback BeYN Round 27 free1ng BeYN,,,,1 Round 20 BeYN,,,,,41,0,3
free1ng DRX,,4 Round 5 Karon yoman Round 10 Karon Foxy9 Round 12 Munchkin Foxy9 Round 24 t3xture Karon,3 Round 6 Karon Munchkin Foxy9 Round 14 Foxy9 yoman Munchkin Round 15 t3xture Munchkin Karon,,,,,,,,57,1,2
MaKo DRX,,4 Round 6 t3xture yoman Round 19 Munchkin yoman Round 25 yoman Karon Round 27 Munchkin Karon,2 Round 20 Munchkin t3xture yoman Round 28 t3xture Karon yoman,,,1 Round 27 Karon,,,,,45,5,1
BeYN DRX,,2 Round 12 Karon yoman Round 18 Munchkin yoman,,1 Round 8 t3xture Foxy9 Munchkin yoman,,,,,,,41,4,0
HYUNMIN DRX,,3 Round 14 t3xture Karon Round 17 Munchkin Karon Round 26 Foxy9 Karon,,,,,,,,,46,1,0
Flashback DRX,,6 Round 1 Karon t3xture Round 3 Munchkin t3xture Flashback Round 10 yoman t3xture Round 13 t3xture Karon Round 17 t3xture Foxy9 Round 18 Foxy9 t3xture,1 Round 5 t3xture Foxy9 Munchkin,,,,,,,,52,1,1
