(BANK) GX TL (BANK),1 0.4k 0.3k,2 9.2k $$ 2.0k,3 1.2k $$$ $$ 10.5k,4 8.1k $ $$$ 13.8k,5 2.2k $$$ $$$ 17.7k,6 5.1k $$$ $$$ 6.7k,7 13.7k $$$ $$ 4.6k,8 13.9k $$$ $$ 2.3k,9 3.4k $$$ $$$ 5.4k,10 8.7k $ $$$ 5.1k,11 13.3k $$$ $ 7.8k,12 2.0k $$$ $$$ 11.7k
(BANK) GX TL (BANK),13 0.5k 0.2k,14 8.7k $$ 0.8k,15 1.0k $$$ $$ 13.0k,16 8.9k $$$ $$$ 3.1k,17 14.0k $$$ $ 8.3k,18 3.8k $$$ $$$ 11.0k,19 1.2k $$ $$$ 19.5k,20 7.6k $$$ $$$ 8.3k,21 8.9k $$$ $$ 6.9k,,,
