,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Cloud GX,,2 Round 13 kaajak crashies Round 23 Alfajer Boaster,1 Round 20 Chronicle Alfajer kaajak,,,,,,,,66,2,2
grubinho GX,,2 Round 2 crashies Boaster Round 14 kaajak Chronicle,,,,,,,,,50,0,0
Flickless GX,,4 Round 1 kaajak crashies Round 13 Chronicle Boaster Round 14 Alfajer Boaster Round 19 Boaster kaajak,2 Round 6 Boaster kaajak crashies Round 12 Alfajer kaajak crashies,,,,,,,,50,8,0
ara GX,,1 Round 15 Chronicle kaajak,2 Round 4 Chronicle Alfajer crashies Round 7 Boaster crashies Alfajer,,,,,,,,49,0,0
westside GX,,3 Round 5 Alfajer kaajak Round 10 Chronicle Boaster Round 23 kaajak Chronicle,1 Round 18 Chronicle kaajak Alfajer,,,1 Round 5 Chronicle,,,,,54,0,1
crashies FNC,,2 Round 15 Cloud grubinho Round 19 westside Flickless,,,,1 Round 19 Flickless,1 Round 15 Cloud grubinho,,,,46,6,0
Boaster FNC,,4 Round 6 Cloud westside Round 10 Cloud grubinho Round 13 Cloud ara Round 22 Cloud ara,1 Round 15 westside Flickless ara,,,,,,,,45,3,0
Chronicle FNC,,4 Round 5 Cloud westside Round 7 Flickless Cloud Round 12 Cloud Flickless Round 17 westside Flickless,1 Round 16 Flickless grubinho westside,,,1 Round 12 Flickless,,,,,53,0,2
kaajak FNC,,8 Round 5 Flickless grubinho Round 7 westside ara Round 11 westside Flickless Round 12 ara grubinho Round 16 Cloud ara Round 17 Cloud ara Round 19 grubinho Cloud Round 21 Cloud ara,2 Round 8 Flickless grubinho westside Round 22 Flickless westside grubinho,,,,,,,,92,0,1
Alfajer FNC,,1 Round 18 ara Flickless,1 Round 9 westside ara Cloud,,,,,,,,30,0,0
