,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Cloud GX,,5 Round 3 Chronicle Alfajer Round 5 kaajak crashies Round 7 Alfajer kaajak Round 15 crashies Chronicle Round 16 Chronicle crashies,1 Round 18 crashies Boaster Chronicle,,,,,,,,51,6,0
grubinho GX,,4 Round 1 kaajak Boaster Round 14 Boaster crashies Round 20 Chronicle Boaster Round 23 kaajak Chronicle,,,,,1 Round 20 Boaster Chronicle,,,,60,0,0
Flickless GX,,8 Round 1 crashies Chronicle Round 4 Boaster Alfajer Round 5 Chronicle Alfajer Round 6 Chronicle crashies Round 7 Chronicle crashies Round 9 Alfajer kaajak Round 16 kaajak Boaster Round 20 Alfajer kaajak,1 Round 2 kaajak Boaster Chronicle,,,1 Round 19 Alfajer,,,,,82,3,2
ara GX,,,,,,,,,,,30,0,0
westside GX,,3 Round 11 Boaster Chronicle Round 15 kaajak Alfajer Round 21 Boaster Chronicle,,,,,,,,,31,0,0
crashies FNC,,,1 Round 8 Cloud grubinho westside,,,,,,,,39,4,1
Boaster FNC,,1 Round 10 Flickless westside,,,,1 Round 3 Cloud,,,,,29,0,1
Chronicle FNC,,5 Round 1 grubinho ara Round 10 ara Cloud Round 11 Cloud grubinho Round 13 Cloud westside Round 14 ara grubinho,,,,,,,,,56,3,0
kaajak FNC,,4 Round 11 ara westside Round 14 westside Cloud Round 17 grubinho westside Round 22 Flickless Cloud,,,,,,,,,60,0,0
Alfajer FNC,,6 Round 3 westside ara Round 6 Flickless Cloud Round 12 westside Flickless Round 19 grubinho Cloud Alfajer Round 20 westside ara Round 22 westside ara,1 Round 13 Flickless ara grubinho,,,1 Round 21 Flickless,,,,,73,0,1
