Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
mazin,MIBR,Map_1_1Ascent,All,Omen,1.18,251,20,15,10,+5,73%,161,29%,3,1,+2
artzin,MIBR,Map_1_1Ascent,All,Yoru,1.07,224,18,15,9,+3,73%,139,31%,7,0,+7
ShahZaM,MIBR,Map_1_1Ascent,All,Sova,0.98,170,12,14,9,-2,86%,122,28%,2,1,+1
liazzi,MIBR,Map_1_1Ascent,All,Killjoy,0.86,159,13,14,5,-1,77%,126,28%,0,2,-2
Pa1nt,MIBR,Map_1_1Ascent,All,Iso,0.64,148,11,17,6,-6,64%,98,25%,2,4,-2
Mazino,LEV,Map_1_1Ascent,All,Kayo,1.46,290,22,15,9,+7,82%,175,26%,1,3,-2
tex,LEV,Map_1_1Ascent,All,Killjoy,1.38,268,20,15,2,+5,64%,179,30%,3,3,0
kiNgg,LEV,Map_1_1Ascent,All,Omen,0.94,152,12,14,8,-2,59%,111,34%,2,3,-1
C0M,LEV,Map_1_1Ascent,All,Sova,0.91,146,10,14,7,-4,73%,106,18%,0,1,-1
aspas,LEV,Map_1_1Ascent,All,Jett,0.76,153,11,16,4,-5,59%,113,32%,2,4,-2
mazin,MIBR,Map_1_1Ascent,Attack,Omen,1.17,241,10,7,7,+3,75%,161,36%,0,1,-1
artzin,MIBR,Map_1_1Ascent,Attack,Yoru,1.33,304,13,8,4,+5,83%,173,31%,7,0,+7
ShahZaM,MIBR,Map_1_1Ascent,Attack,Sova,1.18,181,7,7,7,0,83%,133,25%,1,0,+1
liazzi,MIBR,Map_1_1Ascent,Attack,Killjoy,0.87,170,9,8,1,+1,75%,138,31%,0,1,-1
Pa1nt,MIBR,Map_1_1Ascent,Attack,Iso,0.49,120,4,9,4,-5,67%,77,21%,0,2,-2
Mazino,LEV,Map_1_1Ascent,Attack,Kayo,1.76,323,12,5,3,+7,90%,187,24%,1,2,-1
tex,LEV,Map_1_1Ascent,Attack,Killjoy,1.37,272,9,7,1,+2,80%,184,24%,2,1,+1
kiNgg,LEV,Map_1_1Ascent,Attack,Omen,0.80,133,5,7,5,-2,60%,103,45%,0,1,-1
C0M,LEV,Map_1_1Ascent,Attack,Sova,1.09,149,5,5,2,0,80%,118,27%,0,0,0
aspas,LEV,Map_1_1Ascent,Attack,Jett,0.82,169,5,7,2,-2,70%,126,18%,1,2,-1
mazin,MIBR,Map_1_1Ascent,Defend,Omen,1.20,264,10,8,3,+2,70%,161,24%,3,0,+3
artzin,MIBR,Map_1_1Ascent,Defend,Yoru,0.75,129,5,7,5,-2,60%,98,31%,0,0,0
ShahZaM,MIBR,Map_1_1Ascent,Defend,Sova,0.74,159,5,7,2,-2,90%,108,33%,1,1,0
liazzi,MIBR,Map_1_1Ascent,Defend,Killjoy,0.84,147,4,6,4,-2,80%,110,25%,0,1,-1
Pa1nt,MIBR,Map_1_1Ascent,Defend,Iso,0.82,182,7,8,2,-1,60%,124,29%,2,2,0
Mazino,LEV,Map_1_1Ascent,Defend,Kayo,1.22,263,10,10,6,0,75%,164,28%,0,1,-1
tex,LEV,Map_1_1Ascent,Defend,Killjoy,1.39,266,11,8,1,+3,50%,175,35%,1,2,-1
kiNgg,LEV,Map_1_1Ascent,Defend,Omen,1.06,168,7,7,3,0,58%,119,29%,2,2,0
C0M,LEV,Map_1_1Ascent,Defend,Sova,0.76,144,5,9,5,-4,67%,95,12%,0,1,-1
aspas,LEV,Map_1_1Ascent,Defend,Jett,0.71,142,6,9,2,-3,50%,103,58%,1,2,-1
