Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
mazin,MIBR,Map_2_2Icebox,All,Viper,1.18,237,15,14,5,+1,70%,150,35%,3,1,+2
artzin,MIBR,Map_2_2Icebox,All,Gekko,1.04,233,16,15,4,+1,65%,150,38%,0,3,-3
ShahZaM,MIBR,Map_2_2Icebox,All,Sova,0.83,175,11,15,5,-4,60%,127,19%,1,3,-2
liazzi,MIBR,Map_2_2Icebox,All,Killjoy,0.42,121,8,16,1,-8,55%,80,37%,1,1,0
Pa1nt,MIBR,Map_2_2Icebox,All,Jett,0.40,133,8,18,6,-10,65%,105,23%,2,5,-3
kiNgg,LEV,Map_2_2Icebox,All,Viper,1.64,312,22,10,8,+12,80%,210,22%,4,0,+4
aspas,LEV,Map_2_2Icebox,All,Jett,1.61,259,21,8,4,+13,90%,179,29%,5,1,+4
C0M,LEV,Map_2_2Icebox,All,Sova,1.23,223,17,13,5,+4,70%,156,29%,2,0,+2
Mazino,LEV,Map_2_2Icebox,All,Harbor,0.80,152,9,14,12,-5,70%,124,29%,1,3,-2
tex,LEV,Map_2_2Icebox,All,Killjoy,0.73,128,9,13,3,-4,65%,104,31%,1,3,-2
mazin,MIBR,Map_2_2Icebox,Attack,Viper,1.30,319,12,11,3,+1,67%,202,36%,1,1,0
artzin,MIBR,Map_2_2Icebox,Attack,Gekko,0.77,226,9,12,1,-3,58%,151,38%,0,2,-2
ShahZaM,MIBR,Map_2_2Icebox,Attack,Sova,0.84,190,8,10,2,-2,58%,124,17%,0,1,-1
liazzi,MIBR,Map_2_2Icebox,Attack,Killjoy,0.09,71,2,12,1,-10,33%,51,25%,0,1,-1
Pa1nt,MIBR,Map_2_2Icebox,Attack,Jett,0.19,95,2,12,5,-10,58%,79,13%,1,5,-4
kiNgg,LEV,Map_2_2Icebox,Attack,Viper,1.15,226,5,5,4,0,75%,162,27%,1,0,+1
aspas,LEV,Map_2_2Icebox,Attack,Jett,0.77,169,5,6,0,-1,75%,95,17%,2,1,+1
C0M,LEV,Map_2_2Icebox,Attack,Sova,1.93,304,9,4,2,+5,75%,204,23%,0,0,0
Mazino,LEV,Map_2_2Icebox,Attack,Harbor,0.36,60,1,5,2,-4,50%,53,44%,0,2,-2
tex,LEV,Map_2_2Icebox,Attack,Killjoy,0.30,38,1,5,0,-4,50%,31,17%,0,2,-2
mazin,MIBR,Map_2_2Icebox,Defend,Viper,1.00,114,3,3,2,0,75%,72,29%,2,0,+2
artzin,MIBR,Map_2_2Icebox,Defend,Gekko,1.46,245,7,3,3,+4,75%,148,38%,0,1,-1
ShahZaM,MIBR,Map_2_2Icebox,Defend,Sova,0.81,154,3,5,3,-2,63%,131,23%,1,2,-1
liazzi,MIBR,Map_2_2Icebox,Defend,Killjoy,0.90,198,6,4,0,+2,88%,123,50%,1,0,+1
Pa1nt,MIBR,Map_2_2Icebox,Defend,Jett,0.72,192,6,6,1,0,75%,144,36%,1,0,+1
kiNgg,LEV,Map_2_2Icebox,Defend,Viper,1.96,370,17,5,4,+12,83%,242,20%,3,0,+3
aspas,LEV,Map_2_2Icebox,Defend,Jett,2.17,320,16,2,4,+14,100%,235,34%,3,0,+3
C0M,LEV,Map_2_2Icebox,Defend,Sova,0.76,170,8,9,3,-1,67%,124,38%,2,0,+2
Mazino,LEV,Map_2_2Icebox,Defend,Harbor,1.10,214,8,9,10,-1,83%,171,24%,1,1,0
tex,LEV,Map_2_2Icebox,Defend,Killjoy,1.02,189,8,8,3,0,75%,153,35%,1,1,0
