Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Split,1,"""1-0""",SEN,Defenders,Elimination
2Split,2,"""1-1""",G2,Attackers,Spike Detonation
2Split,3,"""1-2""",G2,Attackers,Spike Detonation
2Split,4,"""1-3""",G2,Attackers,Elimination
2Split,5,"""1-4""",G2,Attackers,Elimination
2Split,6,"""2-4""",SEN,Defenders,Elimination
2Split,7,"""3-4""",SEN,Defenders,Time Expired
2Split,8,"""4-4""",SEN,Defenders,Elimination
2Split,9,"""4-5""",G2,Attackers,Elimination
2Split,10,"""5-5""",SEN,Defenders,Time Expired
2Split,11,"""6-5""",SEN,Defenders,Elimination
2Split,12,"""6-6""",G2,Attackers,Elimination
2Split,13,"""7-6""",G2,Attackers,Elimination
2Split,14,"""8-6""",G2,Attackers,Elimination
2Split,15,"""8-7""",SEN,Defenders,Elimination
2Split,16,"""8-8""",SEN,Defenders,Elimination
2Split,17,"""8-9""",SEN,Defenders,Defuse
2Split,18,"""8-10""",SEN,Defenders,Time Expired
2Split,19,"""8-11""",SEN,Defenders,Elimination
2Split,20,"""9-11""",G2,Attackers,Elimination
2Split,21,"""9-12""",SEN,Defenders,Elimination
2Split,22,"""9-13""",SEN,Defenders,Defuse
2Split,23,"""""",,,
2Split,24,"""""",,,
