Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Jemkin,RRQ,Map_1_1Split,All,Yoru,1.60,307,21,10,3,+11,89%,187,37%,6,3,+3
Kushy,RRQ,Map_1_1Split,All,Tejo,1.51,226,16,7,2,+9,84%,158,44%,0,1,-1
crazyguy,RRQ,Map_1_1Split,All,Breach,1.40,214,17,8,7,+9,84%,135,22%,2,1,+1
xffero,RRQ,Map_1_1Split,All,Viper,1.33,247,16,11,10,+5,95%,162,34%,2,0,+2
Monyet,RRQ,Map_1_1Split,All,Omen,1.13,174,11,9,12,+2,84%,103,25%,2,2,0
SyouTa,ZETA,Map_1_1Split,All,Viper,0.73,190,13,17,3,-4,53%,121,64%,3,0,+3
CLZ,ZETA,Map_1_1Split,All,Tejo,0.64,144,9,16,1,-7,53%,94,32%,0,1,-1
SugarZ3ro,ZETA,Map_1_1Split,All,Omen,0.61,151,10,16,5,-6,63%,93,34%,1,2,-1
Xdll,ZETA,Map_1_1Split,All,Breach,0.58,155,10,17,1,-7,58%,106,41%,2,1,+1
Dep,ZETA,Map_1_1Split,All,Yoru,0.17,60,3,15,1,-12,32%,43,8%,1,8,-7
Jemkin,RRQ,Map_1_1Split,Attack,Yoru,2.20,345,9,1,2,+8,100%,201,38%,3,0,+3
Kushy,RRQ,Map_1_1Split,Attack,Tejo,1.55,238,6,2,1,+4,100%,175,43%,0,0,0
crazyguy,RRQ,Map_1_1Split,Attack,Breach,0.67,84,3,3,1,0,71%,54,29%,0,1,-1
xffero,RRQ,Map_1_1Split,Attack,Viper,2.12,409,10,4,5,+6,100%,260,39%,2,0,+2
Monyet,RRQ,Map_1_1Split,Attack,Omen,1.27,171,4,2,5,+2,100%,100,14%,0,1,-1
SyouTa,ZETA,Map_1_1Split,Attack,Viper,0.98,234,10,10,3,0,58%,147,77%,2,0,+2
CLZ,ZETA,Map_1_1Split,Attack,Tejo,0.75,178,7,10,0,-3,67%,112,50%,0,0,0
SugarZ3ro,ZETA,Map_1_1Split,Attack,Omen,0.60,166,7,10,4,-3,67%,104,50%,1,2,-1
Xdll,ZETA,Map_1_1Split,Attack,Breach,0.58,143,6,10,0,-4,58%,91,50%,1,0,+1
Dep,ZETA,Map_1_1Split,Attack,Yoru,0.29,83,3,9,0,-6,33%,55,9%,1,5,-4
Jemkin,RRQ,Map_1_1Split,Defend,Yoru,1.25,286,12,9,1,+3,83%,179,36%,3,3,0
Kushy,RRQ,Map_1_1Split,Defend,Tejo,1.49,220,10,5,1,+5,75%,148,45%,0,1,-1
crazyguy,RRQ,Map_1_1Split,Defend,Breach,1.83,290,14,5,6,+9,92%,182,21%,2,0,+2
xffero,RRQ,Map_1_1Split,Defend,Viper,0.86,153,6,7,5,-1,92%,105,28%,0,0,0
Monyet,RRQ,Map_1_1Split,Defend,Omen,1.05,176,7,7,7,0,75%,105,32%,2,1,+1
SyouTa,ZETA,Map_1_1Split,Defend,Viper,0.31,118,3,7,0,-4,43%,77,44%,1,0,+1
CLZ,ZETA,Map_1_1Split,Defend,Tejo,0.45,87,2,6,1,-4,29%,63,9%,0,1,-1
SugarZ3ro,ZETA,Map_1_1Split,Defend,Omen,0.64,127,3,6,1,-3,57%,74,15%,0,0,0
Xdll,ZETA,Map_1_1Split,Defend,Breach,0.57,177,4,7,1,-3,57%,130,30%,1,1,0
Dep,ZETA,Map_1_1Split,Defend,Yoru,0.03,22,0,6,1,-6,29%,22,7%,0,3,-3
