,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zellsis SEN,,4 Round 2 Asuna zander Round 3 Asuna eeiu Round 4 Cryocells eeiu Round 6 Boostio eeiu,,,,,,,,,50,2,0
johnqt SEN,,4 Round 4 Boostio Asuna Round 12 zander eeiu Round 16 Asuna Boostio Round 17 Boostio Asuna,1 Round 5 Asuna zander eeiu,,,1 Round 1 Boostio,,,,,58,3,0
bang SEN,,2 Round 6 Asuna Cryocells Round 7 Boostio Asuna,,,,,,,,,49,0,0
zekken SEN,,2 Round 1 eeiu Asuna Round 16 zander Boostio,,,,,,,,,50,1,0
N4RRATE SEN,,2 Round 7 zander eeiu Round 13 Asuna eeiu,,,,,,,,,47,0,0
Asuna 100T,,1 Round 17 N4RRATE zekken,2 Round 3 N4RRATE zekken bang Round 11 N4RRATE zekken johnqt,,,,,1 Round 11 johnqt zekken N4RRATE,,,71,0,1
Boostio 100T,,1 Round 13 N4RRATE zekken,1 Round 1 zekken Zellsis johnqt Boostio,,,,,,,,43,4,0
eeiu 100T,,5 Round 6 bang johnqt Round 10 N4RRATE zekken Round 11 Zellsis bang Round 12 bang N4RRATE Round 16 N4RRATE zekken,,,,,,,,,82,0,0
Cryocells 100T,,5 Round 3 johnqt Zellsis Round 4 N4RRATE johnqt Round 7 Zellsis bang Round 10 Zellsis johnqt Round 17 Zellsis johnqt,,2 Round 9 johnqt bang N4RRATE zekken Round 14 bang Zellsis johnqt N4RRATE,,2 Round 7 N4RRATE Round 17 johnqt,,,,,106,0,0
zander 100T,,1 Round 15 N4RRATE bang,,,,,,,,,37,0,1
