,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Knight BLG,,,1 Round 23 Serial keiko kamo,,,,,,,,46,2,1
whzy BLG,,5 Round 2 paTiTek keiko Round 6 kamo Serial Round 14 kamo paTiTek Round 19 Serial penny Round 22 penny kamo,3 Round 11 kamo Serial paTiTek Round 13 paTiTek penny Serial Round 16 penny Serial paTiTek,,,1 Round 1 keiko,,,,,64,0,0
nephh BLG,,3 Round 7 penny Serial Round 13 keiko kamo Round 18 penny paTiTek,2 Round 17 keiko Serial paTiTek Round 21 Serial penny paTiTek,,,,,,,,49,0,0
Levius BLG,,5 Round 1 penny Serial Round 2 penny Serial Round 6 keiko paTiTek Round 8 Serial kamo Round 11 penny keiko,1 Round 22 paTiTek Serial keiko,,,,,,,,66,0,0
rushia BLG,,5 Round 4 penny Serial Round 6 kamo penny Round 10 kamo paTiTek Round 16 keiko kamo Round 23 paTiTek penny,1 Round 12 paTiTek Serial keiko,,,1 Round 12 keiko,,,,,66,7,1
paTiTek TL,,3 Round 7 Knight Levius Round 8 Knight Levius Round 19 nephh rushia,1 Round 4 whzy nephh Knight,,,,,,,,46,1,0
penny TL,,1 Round 17 rushia nephh,,,,,,,,,37,0,0
keiko TL,,3 Round 9 rushia whzy Round 12 Knight Levius Round 21 rushia Levius,,1 Round 1 nephh Levius rushia Knight,,,,,,,59,0,1
kamo TL,,2 Round 3 Knight rushia Round 7 nephh rushia,1 Round 10 whzy Knight rushia,,,1 Round 7 rushia,,,,,58,1,0
Serial TL,,3 Round 3 nephh whzy Round 15 nephh Levius Round 20 nephh Knight,,,,,,,,,36,7,0
