,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Sayf VIT,,2 Round 5 Meteor iZu Round 22 stax iZu,,,,,,,,,46,0,1
trexx VIT,,3 Round 1 iZu BuZz Round 6 stax Meteor Round 20 Meteor stax,,,,,,,,,46,0,0
Derke VIT,,6 Round 2 stax BuZz Round 15 iZu stax Round 16 iZu stax Round 18 BuZz iZu Round 19 stax iZu Round 22 Meteor BuZz,,,1 Round 8 BuZz Meteor stax carpe iZu,,,,,,64,1,1
Less VIT,,5 Round 1 carpe Meteor Round 2 Meteor carpe Round 7 carpe stax Round 15 Meteor BuZz Round 23 Meteor stax,,1 Round 10 carpe Meteor iZu stax,,,,,,,73,0,0
Kicks VIT,,3 Round 9 stax carpe Round 16 BuZz carpe Round 20 iZu carpe,,,,,,,,,42,4,1
stax T1,,2 Round 4 Kicks Less Round 13 Sayf Kicks,,,,,,,,,33,6,0
BuZz T1,,2 Round 14 Less Sayf Round 23 trexx Less,2 Round 3 trexx Sayf Less Round 12 Less Sayf Kicks,,,1 Round 10 Less,,,,,55,0,0
Meteor T1,,3 Round 4 Derke trexx Round 5 Less Kicks Round 10 Derke Kicks,1 Round 17 Kicks Derke Less,,,,,,,,48,0,0
iZu T1,,2 Round 7 Derke Kicks Round 19 trexx Sayf,,,,,1 Round 7 Less Sayf,,,,44,0,0
carpe T1,,1 Round 14 trexx Kicks,,1 Round 11 Kicks Sayf Derke trexx,,,,,,,53,0,0
