,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Sayf VIT,,1 Round 7 iZu carpe,,,,1 Round 6 Meteor,,,,,23,1,0
trexx VIT,,3 Round 2 carpe BuZz Round 7 BuZz stax Round 22 carpe stax,4 Round 1 BuZz carpe iZu Round 6 BuZz stax carpe Round 15 carpe iZu BuZz Round 19 iZu BuZz stax,,,,,,,,78,7,1
Derke VIT,,5 Round 5 BuZz carpe Round 13 stax carpe Round 17 BuZz iZu Round 19 carpe Meteor Round 20 Meteor stax,1 Round 3 carpe stax iZu,,,1 Round 18 Meteor,,,,,60,0,0
Less VIT,,3 Round 11 carpe Meteor Round 17 Meteor stax Round 18 BuZz carpe,2 Round 4 BuZz stax carpe Round 21 Meteor stax carpe,,,,,,,,56,0,1
Kicks VIT,,2 Round 2 stax iZu Round 20 carpe iZu,3 Round 10 stax iZu BuZz Round 12 carpe stax Meteor Round 22 Meteor BuZz iZu,,,,,,,,62,0,0
stax T1,,2 Round 8 Less Kicks Round 10 Less trexx,1 Round 16 Kicks Sayf Less,,,,,1 Round 16 Kicks Less Sayf,,,48,0,0
BuZz T1,,5 Round 6 Less Derke Round 9 Sayf Derke Round 14 Less Derke Round 16 Derke trexx Round 17 trexx Sayf,,,,,,,,,59,2,0
Meteor T1,,6 Round 6 Kicks trexx Round 7 Less Sayf Round 9 Kicks Less Round 11 Derke trexx Round 14 Kicks Sayf Round 18 trexx Sayf,,,,1 Round 7 Sayf,,,,,65,0,1
iZu T1,,1 Round 18 Kicks Less,2 Round 5 Less Sayf trexx Round 13 Kicks Derke Less,,,,1 Round 13 Less Derke,,,,47,1,0
carpe T1,,1 Round 13 trexx Sayf,,,,,1 Round 21 Less trexx,,,,21,3,0
