Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
bang,SEN,Map_1_1Split,All,Omen,1.12,240,13,13,4,0,63%,147,41%,2,2,0
N4RRATE,SEN,Map_1_1Split,All,Breach,1.07,230,13,15,7,-2,81%,146,29%,0,2,-2
zekken,SEN,Map_1_1Split,All,Yoru,0.77,209,11,15,5,-4,69%,126,17%,5,4,+1
Zellsis,SEN,Map_1_1Split,All,Viper,0.54,110,5,14,6,-9,56%,85,22%,0,1,-1
johnqt,SEN,Map_1_1Split,All,Skye,0.26,93,4,15,5,-11,63%,68,21%,0,0,0
PatMen,PRX,Map_1_1Split,All,Fade,1.49,234,14,7,5,+7,94%,159,33%,0,1,-1
Jinggg,PRX,Map_1_1Split,All,Raze,1.37,257,16,9,1,+7,88%,172,36%,1,2,-1
f0rsakeN,PRX,Map_1_1Split,All,Omen,1.27,180,11,8,14,+3,88%,132,48%,0,2,-2
something,PRX,Map_1_1Split,All,Yoru,1.20,297,17,12,2,+5,81%,167,24%,7,1,+6
d4v41,PRX,Map_1_1Split,All,Viper,1.08,246,14,10,3,+4,81%,164,16%,1,1,0
bang,SEN,Map_1_1Split,Attack,Omen,0.60,119,2,3,0,-1,25%,54,40%,0,0,0
N4RRATE,SEN,Map_1_1Split,Attack,Breach,0.96,143,2,3,0,-1,50%,94,44%,0,0,0
zekken,SEN,Map_1_1Split,Attack,Yoru,0.08,102,1,4,1,-3,50%,69,17%,1,3,-2
Zellsis,SEN,Map_1_1Split,Attack,Viper,0.81,133,1,3,1,-2,50%,105,15%,0,0,0
johnqt,SEN,Map_1_1Split,Attack,Skye,0.33,66,0,3,1,-3,50%,60,0%,0,0,0
PatMen,PRX,Map_1_1Split,Attack,Fade,1.67,306,14,7,4,+7,92%,205,35%,0,1,-1
Jinggg,PRX,Map_1_1Split,Attack,Raze,1.65,316,15,7,0,+8,92%,204,40%,1,1,0
f0rsakeN,PRX,Map_1_1Split,Attack,Omen,1.27,195,8,7,11,+1,92%,152,48%,0,2,-2
something,PRX,Map_1_1Split,Attack,Yoru,0.73,228,10,11,1,-1,83%,128,17%,5,1,+4
d4v41,PRX,Map_1_1Split,Attack,Viper,0.86,190,9,8,2,+1,75%,131,21%,0,1,-1
bang,SEN,Map_1_1Split,Defend,Omen,1.29,282,11,10,4,+1,75%,178,41%,2,2,0
N4RRATE,SEN,Map_1_1Split,Defend,Breach,1.10,259,11,12,7,-1,92%,163,26%,0,2,-2
zekken,SEN,Map_1_1Split,Defend,Yoru,0.99,245,10,11,4,-1,75%,145,17%,4,1,+3
Zellsis,SEN,Map_1_1Split,Defend,Viper,0.45,102,4,11,5,-7,58%,78,26%,0,1,-1
johnqt,SEN,Map_1_1Split,Defend,Skye,0.23,103,4,12,4,-8,67%,71,35%,0,0,0
PatMen,PRX,Map_1_1Split,Defend,Fade,0.97,20,0,0,1,,100%,20,0%,0,0,0
Jinggg,PRX,Map_1_1Split,Defend,Raze,0.54,83,1,2,1,-1,75%,75,17%,0,1,-1
f0rsakeN,PRX,Map_1_1Split,Defend,Omen,1.29,137,3,1,3,+2,75%,72,50%,0,0,0
something,PRX,Map_1_1Split,Defend,Yoru,2.62,506,7,1,1,+6,75%,285,40%,2,0,+2
d4v41,PRX,Map_1_1Split,Defend,Viper,1.75,413,5,2,1,+3,100%,262,13%,1,0,+1
