,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crazyguy RRQ,,4 Round 7 BuZz iZu Round 10 BuZz iZu Round 15 Meteor iZu Round 16 BuZz DH,,,,,,,,,75,3,0
Kushy RRQ,,,,,,,,,,,26,2,1
xffero RRQ,,4 Round 2 DH iZu Round 4 Meteor iZu Round 15 DH BuZz Round 21 Meteor stax,,,,,,,,,38,1,0
Monyet RRQ,,,1 Round 20 iZu DH BuZz,1 Round 5 BuZz iZu DH stax,,,,,,,38,1,0
Jemkin RRQ,,5 Round 1 BuZz Meteor Round 4 DH stax Round 8 DH BuZz Round 20 stax Meteor Round 21 BuZz DH,1 Round 7 stax Meteor DH,1 Round 3 BuZz DH iZu Meteor,,,,,,,50,0,0
stax T1,,2 Round 8 Kushy Monyet Round 16 Monyet crazyguy,,,,,,,,,34,3,0
BuZz T1,,3 Round 1 Monyet crazyguy Round 16 xffero Kushy Round 18 Kushy crazyguy,1 Round 20 Kushy crazyguy xffero,,,,,,,,49,0,1
Meteor T1,,4 Round 1 Kushy xffero Round 11 Kushy Monyet Round 12 crazyguy xffero Round 14 Jemkin crazyguy,1 Round 8 Jemkin crazyguy xffero,1 Round 10 xffero Monyet crazyguy Kushy,,,,,,,67,0,1
iZu T1,,2 Round 11 crazyguy xffero Round 14 Kushy Monyet,2 Round 13 Kushy xffero Jemkin Round 17 Kushy Monyet xffero,,,,,,,,58,5,1
DH T1,,3 Round 6 Jemkin Kushy Round 7 crazyguy xffero Round 22 crazyguy Jemkin,,,,,,,,,50,0,0
