,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crazyguy RRQ,,,1 Round 11 DH Meteor stax,,,,,,,,38,0,1
Kushy RRQ,,5 Round 3 BuZz iZu Round 4 BuZz DH Round 14 DH iZu Round 18 stax DH Round 19 DH BuZz,,,,1 Round 18 DH,,,,,49,3,0
xffero RRQ,,3 Round 5 iZu DH Round 12 BuZz DH Round 19 Meteor stax,,,,,,,,,49,0,0
Monyet RRQ,,4 Round 4 stax Meteor Round 9 DH BuZz Round 10 BuZz Meteor Round 11 iZu BuZz,1 Round 18 Meteor BuZz iZu,,,,,,,,52,0,0
Jemkin RRQ,,4 Round 5 stax BuZz Round 6 DH iZu Round 10 iZu DH Round 13 DH BuZz,2 Round 3 Meteor stax DH Round 8 DH Meteor BuZz,,,,,,,,58,0,1
stax T1,,2 Round 13 crazyguy Jemkin Round 18 crazyguy Jemkin,1 Round 21 xffero Jemkin Kushy,,,2 Round 9 Monyet Round 12 xffero,,,,,51,2,1
BuZz T1,,3 Round 1 Kushy crazyguy Round 7 Monyet crazyguy Round 15 xffero Kushy,3 Round 16 Jemkin Kushy xffero Round 17 crazyguy Monyet Kushy Round 20 Monyet Kushy xffero,,,,,,,,59,0,0
Meteor T1,,,3 Round 7 Jemkin Kushy xffero Round 10 crazyguy Kushy Jemkin Round 14 xffero crazyguy Kushy,,,,,,,,57,0,0
iZu T1,,2 Round 3 xffero crazyguy Round 13 Kushy xffero,2 Round 8 Monyet crazyguy Jemkin Round 15 Jemkin crazyguy Monyet,,,1 Round 8 Jemkin,,,,,57,1,0
DH T1,,2 Round 2 crazyguy Monyet Round 12 Monyet crazyguy,1 Round 9 crazyguy xffero Kushy,,,,,,,,43,5,0
