,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinggg PRX,,5 Round 4 Serial keiko Round 8 Serial paTiTek Round 9 Serial nAts Round 18 kamo nAts Round 21 keiko kamo,1 Round 12 kamo paTiTek keiko,1 Round 26 paTiTek kamo nAts keiko,,1 Round 9 nAts,,,,,58,1,0
f0rsakeN PRX,,2 Round 9 keiko paTiTek Round 15 paTiTek nAts,2 Round 7 kamo keiko paTiTek Round 28 paTiTek keiko kamo,,,1 Round 26 Serial,,,,,41,1,0
d4v41 PRX,,3 Round 1 keiko Serial Round 23 paTiTek keiko Round 27 keiko nAts,,,,,,,,,34,0,0
PatMen PRX,,4 Round 4 paTiTek kamo Round 6 kamo nAts Round 8 kamo nAts Round 23 kamo nAts,1 Round 15 kamo keiko Serial,,,,,,,,39,7,2
something PRX,,3 Round 6 Serial keiko Round 10 kamo nAts Round 16 Serial nAts,2 Round 5 nAts Serial paTiTek Round 20 keiko kamo nAts,,,,,,,,53,0,0
paTiTek TL,,5 Round 17 f0rsakeN something Round 21 something d4v41 Round 23 something Jinggg Round 27 Jinggg d4v41 Round 28 something Jinggg,1 Round 13 Jinggg f0rsakeN something,,,,,,,,50,4,0
nAts TL,,1 Round 16 d4v41 Jinggg,2 Round 14 something f0rsakeN Jinggg Round 17 Jinggg PatMen d4v41,,,,,,,,32,1,0
keiko TL,,2 Round 14 PatMen d4v41 Round 26 d4v41 PatMen,3 Round 2 Jinggg something d4v41 Round 8 Jinggg something d4v41 Round 9 d4v41 PatMen something,,1 Round 24 PatMen f0rsakeN Jinggg d4v41 something,,,1 Round 8 d4v41 Jinggg something,,,59,2,0
kamo TL,,5 Round 1 PatMen Jinggg Round 16 something PatMen Round 18 f0rsakeN PatMen Round 21 PatMen f0rsakeN Round 23 d4v41 f0rsakeN,1 Round 25 Jinggg f0rsakeN d4v41,,,,,,,,52,1,1
Serial TL,,2 Round 22 PatMen something Round 28 PatMen f0rsakeN,,,,2 Round 23 PatMen Round 28 f0rsakeN,,,,,25,0,3
