Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Lotus,1,"""1-0""",FPX,Attackers,Elimination
1Lotus,2,"""2-0""",FPX,Attackers,Elimination
1Lotus,3,"""3-0""",FPX,Attackers,Elimination
1Lotus,4,"""4-0""",FPX,Attackers,Spike Detonation
1Lotus,5,"""5-0""",FPX,Attackers,Elimination
1Lotus,6,"""5-1""",TE,Defenders,Elimination
1Lotus,7,"""5-2""",TE,Defenders,Defuse
1Lotus,8,"""5-3""",TE,Defenders,Elimination
1Lotus,9,"""6-3""",FPX,Attackers,Elimination
1Lotus,10,"""6-4""",TE,Defenders,Time Expired
1Lotus,11,"""6-5""",TE,Defenders,Elimination
1Lotus,12,"""7-5""",FPX,Attackers,Elimination
1Lotus,13,"""8-5""",TE,Defenders,Elimination
1Lotus,14,"""9-5""",TE,Defenders,Elimination
1Lotus,15,"""9-6""",FPX,Attackers,Elimination
1Lotus,16,"""9-7""",FPX,Attackers,Spike Detonation
1Lotus,17,"""10-7""",TE,Defenders,Elimination
1Lotus,18,"""10-8""",FPX,Attackers,Elimination
1Lotus,19,"""10-9""",FPX,Attackers,Spike Detonation
1Lotus,20,"""11-9""",TE,Defenders,Defuse
1Lotus,21,"""11-10""",FPX,Attackers,Elimination
1Lotus,22,"""11-11""",FPX,Attackers,Elimination
1Lotus,23,"""12-11""",TE,Defenders,Defuse
1Lotus,24,"""13-11""",TE,Defenders,Defuse
