Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Lotus,1,"""1-0""",PRX,Defenders,Elimination
3Lotus,2,"""2-0""",PRX,Defenders,Elimination
3Lotus,3,"""3-0""",PRX,Defenders,Defuse
3Lotus,4,"""4-0""",PRX,Defenders,Elimination
3Lotus,5,"""5-0""",PRX,Defenders,Elimination
3Lotus,6,"""6-0""",PRX,Defenders,Defuse
3Lotus,7,"""6-1""",TL,Attackers,Elimination
3Lotus,8,"""7-1""",PRX,Defenders,Elimination
3Lotus,9,"""8-1""",PRX,Defenders,Elimination
3Lotus,10,"""9-1""",PRX,Defenders,Elimination
3Lotus,11,"""10-1""",PRX,Defenders,Elimination
3Lotus,12,"""11-1""",PRX,Defenders,Defuse
3Lotus,13,"""11-2""",PRX,Defenders,Elimination
3Lotus,14,"""11-3""",PRX,Defenders,Elimination
3Lotus,15,"""12-3""",TL,Attackers,Elimination
3Lotus,16,"""12-4""",PRX,Defenders,Defuse
3Lotus,17,"""12-5""",PRX,Defenders,Elimination
3Lotus,18,"""12-6""",PRX,Defenders,Elimination
3Lotus,19,"""12-7""",PRX,Defenders,Defuse
3Lotus,20,"""12-8""",PRX,Defenders,Elimination
3Lotus,21,"""12-9""",PRX,Defenders,Defuse
3Lotus,22,"""12-10""",PRX,Defenders,Elimination
3Lotus,23,"""12-11""",PRX,Defenders,Time Expired
3Lotus,24,"""12-12""",PRX,Defenders,Elimination
3Lotus,25,"""13-12""",PRX,Defenders,Defuse
3Lotus,26,"""14-12""",TL,Attackers,Elimination
