Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Split,1,"""0-1""",TL,Attackers,Elimination
1Split,2,"""0-2""",TL,Attackers,Elimination
1Split,3,"""0-3""",TL,Attackers,Elimination
1Split,4,"""1-3""",PRX,Defenders,Elimination
1Split,5,"""2-3""",PRX,Defenders,Elimination
1Split,6,"""3-3""",PRX,Defenders,Defuse
1Split,7,"""4-3""",PRX,Defenders,Elimination
1Split,8,"""4-4""",TL,Attackers,Elimination
1Split,9,"""5-4""",PRX,Defenders,Elimination
1Split,10,"""6-4""",PRX,Defenders,Defuse
1Split,11,"""7-4""",PRX,Defenders,Time Expired
1Split,12,"""8-4""",PRX,Defenders,Elimination
1Split,13,"""8-5""",PRX,Defenders,Elimination
1Split,14,"""8-6""",PRX,Defenders,Elimination
1Split,15,"""9-6""",TL,Attackers,Elimination
1Split,16,"""9-7""",PRX,Defenders,Elimination
1Split,17,"""9-8""",PRX,Defenders,Elimination
1Split,18,"""10-8""",TL,Attackers,Elimination
1Split,19,"""11-8""",TL,Attackers,Spike Detonation
1Split,20,"""12-8""",TL,Attackers,Elimination
1Split,21,"""12-9""",PRX,Defenders,Defuse
1Split,22,"""12-10""",PRX,Defenders,Defuse
1Split,23,"""12-11""",PRX,Defenders,Defuse
1Split,24,"""12-12""",PRX,Defenders,Elimination
1Split,25,"""12-13""",TL,Attackers,Elimination
1Split,26,"""13-13""",TL,Attackers,Elimination
1Split,27,"""13-14""",TL,Attackers,Elimination
1Split,28,"""13-15""",PRX,Defenders,Defuse
