Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Fracture,1,"""1-0""",PRX,Defenders,Elimination
2Fracture,2,"""2-0""",PRX,Defenders,Elimination
2Fracture,3,"""2-1""",ZETA,Attackers,Elimination
2Fracture,4,"""2-2""",ZETA,Attackers,Elimination
2Fracture,5,"""2-3""",ZETA,Attackers,Elimination
2Fracture,6,"""3-3""",PRX,Defenders,Elimination
2Fracture,7,"""3-4""",ZETA,Attackers,Spike Detonation
2Fracture,8,"""4-4""",PRX,Defenders,Defuse
2Fracture,9,"""5-4""",PRX,Defenders,Elimination
2Fracture,10,"""6-4""",PRX,Defenders,Defuse
2Fracture,11,"""6-5""",ZETA,Attackers,Elimination
2Fracture,12,"""6-6""",ZETA,Attackers,Spike Detonation
2Fracture,13,"""6-7""",PRX,Defenders,Defuse
2Fracture,14,"""7-7""",ZETA,Attackers,Spike Detonation
2Fracture,15,"""8-7""",ZETA,Attackers,Elimination
2Fracture,16,"""8-8""",PRX,Defenders,Elimination
2Fracture,17,"""9-8""",ZETA,Attackers,Elimination
2Fracture,18,"""10-8""",ZETA,Attackers,Elimination
2Fracture,19,"""11-8""",ZETA,Attackers,Elimination
2Fracture,20,"""12-8""",ZETA,Attackers,Elimination
2Fracture,21,"""13-8""",ZETA,Attackers,Elimination
2Fracture,22,"""""",,,
2Fracture,23,"""""",,,
2Fracture,24,"""""",,,
