Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
ZmjjKK,EDG,Map_1_1Lotus,All,Neon,,249,22,21,6,+1,,,,,,
Smoggy,EDG,Map_1_1Lotus,All,Clove,,221,22,22,6,0,,,,,,
S1Mon,EDG,Map_1_1Lotus,All,Breach,,174,15,16,18,-1,,,,,,
CHICHOO,EDG,Map_1_1Lotus,All,Omen,,169,17,18,4,-1,,,,,,
nobody,EDG,Map_1_1Lotus,All,Sova,,161,14,18,7,-4,,,,,,
Rarga,XLG,Map_1_1Lotus,All,Neon,,305,27,22,4,+5,,,,,,
happywei,XLG,Map_1_1Lotus,All,Omen,,239,23,18,11,+5,,,,,,
coconut,XLG,Map_1_1Lotus,All,Sova,,177,14,17,9,-3,,,,,,
YOU,XLG,Map_1_1Lotus,All,Breach,,175,16,14,17,+2,,,,,,
Viva,XLG,Map_1_1Lotus,All,Cypher,,145,14,19,9,-5,,,,,,
ZmjjKK,EDG,Map_1_1Lotus,Attack,Neon,,,,,,,,,
Smoggy,EDG,Map_1_1Lotus,Attack,Clove,,,,,,,,,
S1Mon,EDG,Map_1_1Lotus,Attack,Breach,,,,,,,,,
CHICHOO,EDG,Map_1_1Lotus,Attack,Omen,,,,,,,,,
nobody,EDG,Map_1_1Lotus,Attack,Sova,,,,,,,,,
Rarga,XLG,Map_1_1Lotus,Attack,Neon,,,,,,,,,
happywei,XLG,Map_1_1Lotus,Attack,Omen,,,,,,,,,
coconut,XLG,Map_1_1Lotus,Attack,Sova,,,,,,,,,
YOU,XLG,Map_1_1Lotus,Attack,Breach,,,,,,,,,
Viva,XLG,Map_1_1Lotus,Attack,Cypher,,,,,,,,,
ZmjjKK,EDG,Map_1_1Lotus,Defend,Neon,,,,,,,,,
Smoggy,EDG,Map_1_1Lotus,Defend,Clove,,,,,,,,,
S1Mon,EDG,Map_1_1Lotus,Defend,Breach,,,,,,,,,
CHICHOO,EDG,Map_1_1Lotus,Defend,Omen,,,,,,,,,
nobody,EDG,Map_1_1Lotus,Defend,Sova,,,,,,,,,
Rarga,XLG,Map_1_1Lotus,Defend,Neon,,,,,,,,,
happywei,XLG,Map_1_1Lotus,Defend,Omen,,,,,,,,,
coconut,XLG,Map_1_1Lotus,Defend,Sova,,,,,,,,,
YOU,XLG,Map_1_1Lotus,Defend,Breach,,,,,,,,,
Viva,XLG,Map_1_1Lotus,Defend,Cypher,,,,,,,,,
