Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Corrode,1,"""0-1""",WOL,Attackers,Elimination
2Corrode,2,"""0-2""",WOL,Attackers,Elimination
2Corrode,3,"""1-2""",NOVA,Defenders,Elimination
2Corrode,4,"""2-2""",NOVA,Defenders,Elimination
2Corrode,5,"""3-2""",NOVA,Defenders,Elimination
2Corrode,6,"""4-2""",NOVA,Defenders,Elimination
2Corrode,7,"""4-3""",WOL,Attackers,Elimination
2Corrode,8,"""5-3""",NOVA,Defenders,Elimination
2Corrode,9,"""6-3""",NOVA,Defenders,Elimination
2Corrode,10,"""6-4""",WOL,Attackers,Elimination
2Corrode,11,"""7-4""",NOVA,Defenders,Elimination
2Corrode,12,"""8-4""",NOVA,Defenders,Elimination
2Corrode,13,"""9-4""",WOL,Attackers,Elimination
2Corrode,14,"""10-4""",WOL,Attackers,Elimination
2Corrode,15,"""11-4""",WOL,Attackers,Spike Detonation
2Corrode,16,"""11-5""",NOVA,Defenders,Defuse
2Corrode,17,"""12-5""",WOL,Attackers,Elimination
2Corrode,18,"""12-6""",NOVA,Defenders,Elimination
2Corrode,19,"""13-6""",WOL,Attackers,Elimination
2Corrode,20,"""""",,,
2Corrode,21,"""""",,,
2Corrode,22,"""""",,,
2Corrode,23,"""""",,,
2Corrode,24,"""""",,,
